"block_size_mode","loading_design","method","H_true","G_true","n","p","n_reps","mean_alpha_rmse","sd_alpha_rmse","lower_alpha_rmse","upper_alpha_rmse","mean_lambda_rmse","sd_lambda_rmse","lower_lambda_rmse","upper_lambda_rmse","mean_joint_mu_rmse","sd_joint_mu_rmse","lower_joint_mu_rmse","upper_joint_mu_rmse","mean_joint_var_rmse","sd_joint_var_rmse","lower_joint_var_rmse","upper_joint_var_rmse","mean_joint_weight_rmse","sd_joint_weight_rmse","lower_joint_weight_rmse","upper_joint_weight_rmse","mean_factor_score_rmse","sd_factor_score_rmse","lower_factor_score_rmse","upper_factor_score_rmse"
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",1000,2000,25,0.070290573460607,0.00726742994305379,0.0557557135744995,0.0848254333467146,0.0631763735239763,0.00273703300167283,0.0577023075206306,0.0686504395273219,0.195327780735641,0.0494130206566473,0.0965017394223468,0.294153822048936,0.102188185953089,0.0317926386735588,0.0386029086059719,0.165773463300207,0.0135021118255548,0.00278991643942696,0.00792227894670088,0.0190819447044087,0.0799985205212169,0.00426220590516856,0.0714741087108798,0.088522932331554
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"3-3-3",1000,250,25,0.0702475241588977,0.00883114414678497,0.0525852358653278,0.0879098124524677,0.243150884730182,0.0792232868649606,0.0847043110002609,0.401597458460103,0.80492107761389,0.353344071154699,0.0982329353044922,1.51160921992329,0.673658709018856,0.0367158904089572,0.600226928200942,0.747090489836771,0.0943079967415204,0.00872012709478499,0.0768677425519504,0.11174825093109,0.460068459035045,0.113247621498483,0.23357321603808,0.68656370203201
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"3-3-3",1000,500,25,0.0752260132257254,0.00864302708376584,0.0579399590581937,0.0925120673932571,0.216800260953077,0.121746531997739,-0.0266928030424014,0.460293324948556,0.892149332759884,0.693458604180423,-0.494767875600962,2.27906654112073,0.690693914280349,0.115001113095055,0.460691688090239,0.920696140470458,0.0876639578236932,0.00639516457282257,0.074873628678048,0.100454286969338,0.392238138843878,0.194367560378273,0.00350301808733194,0.780973259600425
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",2000,250,25,0.0509665500866271,0.00571667510652327,0.0395331998735806,0.0623999002996737,0.0483247257183067,0.00300328715032396,0.0423181514176588,0.0543313000189546,0.280722707435732,0.0506450552983608,0.17943259683901,0.382012818032454,0.235488653072298,0.0228568680529578,0.189774916966382,0.281202389178214,0.0175573549845469,0.00293956481450617,0.0116782253555346,0.0234364846135593,0.205527543051261,0.00926959093486738,0.186988361181526,0.224066724920996
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",2000,500,25,0.0492060060343889,0.00533523184357434,0.0385355423472402,0.0598764697215376,0.0456280602964362,0.00238165858299286,0.0408647431304505,0.0503913774624219,0.236591699434428,0.0342388052490266,0.168114088936375,0.305069309932481,0.174895707136807,0.0170171738250805,0.140861359486646,0.208930054786968,0.0161838164804892,0.00242769807357553,0.0113284203333382,0.0210392126276403,0.143945472482071,0.00297334995181021,0.137998772578451,0.149892172385692
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",2000,1000,25,0.0485093004959506,0.00676097006015823,0.0349873603756341,0.0620312406162671,0.0444895162132855,0.00172055662344421,0.0410484029663971,0.0479306294601739,0.200245935332294,0.033742394596823,0.132761146138647,0.26773072452594,0.130689954968916,0.0170459075006947,0.0965981399675268,0.164781769970306,0.0137739950181892,0.00246679074605967,0.00884041352606983,0.0187075765103085,0.103477846633428,0.00276000641834571,0.0979578337967362,0.108997859470119
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",3,"3-3-3",2000,2000,25,0.0497404553222928,0.00490079263483961,0.0399388700526136,0.059542040591972,0.045885709858449,0.00206036316340799,0.041764983531633,0.050006436185265,0.176048591054252,0.0345856324029179,0.106877326248416,0.245219855860087,0.10227457265423,0.0219675005049294,0.0583395716443716,0.146209573664089,0.0131416851171042,0.00241896907599537,0.00830374696511348,0.017979623269095,0.0770887444707627,0.00291448637098289,0.0712597717287969,0.0829177172127284
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"3-3-3",2000,250,25,0.0494865928518374,0.00695301920565006,0.0355805544405373,0.0633926312631375,0.119321365537456,0.0746798520023063,-0.0300383384671568,0.268681069542068,0.687871667908608,0.0292051516274881,0.629461364653632,0.746281971163584,0.64606319091667,0.0127666619935477,0.620529866929574,0.671596514903765,0.0776754723534693,0.00528842630390654,0.0670986197456562,0.0882523249612824,0.301184171460745,0.121945698400694,0.0572927746593561,0.545075568262133
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",3,"3-3-3",2000,500,25,0.0498494077798758,0.00542098365590519,0.0390074404680654,0.0606913750916862,0.115170757922112,0.0803611506417849,-0.0455515433614578,0.275893059205682,0.679557932465413,0.0218325530055231,0.635892826454367,0.72322303847646,0.638644774075894,0.0134634540793333,0.611717865917227,0.66557168223456,0.0751178322209135,0.00590609575403436,0.0633056407128448,0.0869300237289822,0.260630935808203,0.142727700224373,-0.0248244646405435,0.54608633625695
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",100,250,25,0.461155270588538,0.135474966084525,0.190205338419488,0.732105202757587,0.299447552121437,0.0455385514393761,0.208370449242685,0.390524655000189,0.114233559445427,0.029736201529198,0.0547611563870314,0.173705962503823,0.0883602317477756,0.0186106624050308,0.0511389069377141,0.125581556557837,0.0148343796608644,0.00405465436481561,0.00672507093123314,0.0229436883904956,0.235152545029953,0.0146003188801623,0.205951907269628,0.264353182790277
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",100,500,25,0.399970871766617,0.0606875026956122,0.278595866375392,0.521345877157841,0.272488012751395,0.0192199616185237,0.234048089514348,0.310927935988442,0.106941807759573,0.0388808661262195,0.0291800755071341,0.184703540012012,0.0678692812766276,0.0116630663501049,0.0445431485764177,0.0911954139768374,0.0141331856421854,0.00529686919088872,0.00353944726040795,0.0247269240239628,0.178513732297843,0.0119207994965188,0.154672133304805,0.20235533129088
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",100,1000,25,0.385206473140058,0.0600520221324323,0.265102428875193,0.505310517404923,0.264509012518088,0.0174794334216811,0.229550145674726,0.29946787936145,0.101059559683997,0.0414252103633234,0.0182091389573507,0.183909980410644,0.0682900193226826,0.0113316448704968,0.045626729581689,0.0909533090636761,0.0135160092816918,0.00551696387421081,0.00248208153327023,0.0245499370301135,0.15135560456095,0.0132235010903032,0.124908602380343,0.177802606741556
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",100,2000,25,0.367814957347755,0.0512070668300578,0.265400823687639,0.470229091007871,0.257218412376805,0.0124344327469733,0.232349546882859,0.282087277870752,0.103496821481686,0.0394155193139522,0.0246657828537811,0.18232786010959,0.0686327183664793,0.0110374722568068,0.0465577738528656,0.0907076628800929,0.0136950563983897,0.00547343188821686,0.00274819262195594,0.0246419201748234,0.131917280386258,0.0166622505273585,0.0985927793315406,0.165241781440975
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"2-2-2-2",100,250,25,0.368174170310973,0.0653624661191873,0.237449238072598,0.498899102549348,0.961222086719118,0.0688967540775608,0.823428578563997,1.09901559487424,1.90724453876918,0.378049111462785,1.15114631584361,2.66334276169475,1.15344526645092,0.117518834935661,0.918407596579595,1.38848293632224,0.21108533232206,0.0318107025281827,0.147463927265694,0.274706737378425,1.06674127870501,0.0526781250721147,0.961385028560785,1.17209752884924
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"2-2-2-2",100,500,25,0.37084335300016,0.0558846224165099,0.25907410816714,0.48261259783318,0.967489269125305,0.0601327561481088,0.847223756829088,1.08775478142152,1.89766838898553,0.366481959590104,1.16470446980532,2.63063230816574,1.14407641190828,0.0989293709602707,0.946217669987734,1.34193515382882,0.208347252422929,0.0291688691685691,0.150009514085791,0.266684990760068,1.0399558084416,0.047462170506181,0.945031467429237,1.13488014945396
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",500,250,25,0.125225709381993,0.0268608839561753,0.0715039414696427,0.178947477294344,0.0957094534732791,0.0101322172516344,0.0754450189700104,0.115973887976548,0.0680414453249127,0.0145406213057036,0.0389602027135056,0.0971226879363198,0.0705851567046235,0.0117514631526709,0.0470822303992817,0.0940880830099652,0.00762887717210073,0.00214096756005231,0.00334694205199612,0.0119108122922053,0.196367775002199,0.00348500290491858,0.189397769192361,0.203337780812036
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",500,500,25,0.110335423770693,0.0124053302669847,0.0855247632367238,0.135146084304662,0.087951286087349,0.00250230707679353,0.0829466719337619,0.092955900240936,0.0468133927070497,0.0141383780707514,0.0185366365655469,0.0750901488485526,0.0407662642699682,0.00995565119349266,0.0208549618829829,0.0606775666569535,0.00561548068280917,0.00214344287834237,0.00132859492612444,0.0099023664394939,0.146910399988713,0.00352297972344746,0.139864440541818,0.153956359435608
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",500,1000,25,0.108628693490947,0.012995562259902,0.0826375689711428,0.134619818010751,0.0867825894005482,0.0025403651803757,0.0817018590397968,0.0918633197612996,0.0467772600242123,0.0133648737483364,0.0200475125275395,0.0735070075208851,0.0286724326649965,0.0102490517700705,0.00817432912485558,0.0491705362051374,0.00613564072422917,0.00186795468926151,0.00239973134570615,0.00987155010275219,0.111380721020849,0.00341079533875176,0.104559130343346,0.118202311698353
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",500,2000,25,0.109571285808702,0.00976925286258657,0.0900327800835291,0.129109791533875,0.0862835443423501,0.00195977620858588,0.0823639919251784,0.0902030967595219,0.0461160120743203,0.0192709081032584,0.00757419586780345,0.0846578282808372,0.025338326228667,0.00754108647824399,0.010256153272179,0.0404204991851549,0.00613109490770461,0.00273123983274219,0.000668615242220225,0.011593574573189,0.0875334982902131,0.00384973783023981,0.0798340226297334,0.0952329739506927
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"2-2-2-2",500,250,25,0.116545955718075,0.0138157090353693,0.0889145376473366,0.144177373788814,0.607734084974511,0.100876865019442,0.405980354935628,0.809487815013395,0.910120499824613,0.558949223340738,-0.207777946856862,2.02801894650609,0.738215272683456,0.0771451060784149,0.583925060526627,0.892505484840286,0.116165221845001,0.0199476663052683,0.0762698892344646,0.156060554455538,0.862925313423337,0.108032051202959,0.646861211017418,1.07898941582926
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"2-2-2-2",500,500,25,0.112163602141735,0.0150267135794931,0.0821101749827489,0.142217029300721,0.543975395591037,0.168782041093016,0.206411313405005,0.881539477777068,0.76414942913762,0.131101496313233,0.501946436511155,1.02635242176409,0.696394631082263,0.0308563472231278,0.634681936636007,0.758107325528518,0.10625345145059,0.0185470605696378,0.0691593303113147,0.143347572589866,0.791746430619053,0.180698630329101,0.430349169960852,1.15314369127725
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",1000,250,25,0.0766870759105874,0.00899455871757599,0.0586979584754355,0.0946761933457394,0.0619339891195419,0.00295489989399834,0.0560241893315453,0.0678437889075386,0.0654719674625085,0.0111273068297042,0.0432173538031001,0.087726581121917,0.081489120623678,0.00771523073739848,0.066058659148881,0.0969195820984749,0.00640188741710434,0.0017720849589891,0.00285771749912614,0.00994605733508253,0.204716382583792,0.00557345456308919,0.193569473457613,0.21586329170997
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",1000,500,25,0.0726696956814731,0.00557132016784323,0.0615270553457867,0.0838123360171596,0.0606210859349819,0.00149668062653766,0.0576277246819066,0.0636144471880572,0.0363521492054769,0.00949378359554961,0.0173645820143777,0.0553397163965762,0.0373789509430383,0.00730580234659815,0.022767346249842,0.0519905556362346,0.00404089983920233,0.0015306456033908,0.000979608632420726,0.00710219104598393,0.144488674240022,0.00235277894601292,0.139783116347996,0.149194232132048
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",1000,1000,25,0.0738957214522414,0.00931285822670224,0.0552700049988369,0.0925214379056458,0.059829675503767,0.00131857967918612,0.0571925161453948,0.0624668348621392,0.0321451774330865,0.0111903324305424,0.00976451257200165,0.0545258422941712,0.0228798709064824,0.00600970259319892,0.0108604657200846,0.0348992760928803,0.00410871675169957,0.0016276209786061,0.000853474794487371,0.00736395870891177,0.108535493745309,0.00195407775110189,0.104627338243105,0.112443649247513
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",1000,2000,25,0.0709919160488921,0.00566504646551002,0.059661823117872,0.0823220089799121,0.0594600237028773,0.00151801879613883,0.0564239861105996,0.0624960612951549,0.0299525203207048,0.00990500792740897,0.0101425044658868,0.0497625361755227,0.0174827352431846,0.00606917243199849,0.0053443903791876,0.0296210801071815,0.00397559692960706,0.00142865105585084,0.00111829481790538,0.00683289904130874,0.0814487240279267,0.00234673487414029,0.0767552542796461,0.0861421937762072
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"2-2-2-2",1000,250,25,0.0752073221375958,0.00838739317820944,0.0584325357811769,0.0919821084940147,0.208960031129025,0.092888572640758,0.0231828858475084,0.394737176410541,0.644144077509796,0.0462822482356156,0.551579581038565,0.736708573981027,0.60340623491991,0.0436018421667217,0.516202550586467,0.690609919253354,0.0714530986014286,0.0115470617427235,0.0483589751159816,0.0945472220868756,0.436648772527267,0.145261346275649,0.146126079975969,0.727171465078565
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"2-2-2-2",1000,500,25,0.0729371422266559,0.00592321564654421,0.0610907109335675,0.0847835735197443,0.176298626021988,0.0743665338016813,0.0275655584186259,0.325031693625351,0.599011863560009,0.0485029044533982,0.502006054653213,0.696017672466806,0.546016001497812,0.049670754238905,0.446674493020002,0.645357509975622,0.0579064819206906,0.0083981991869663,0.041110083546758,0.0747028802946231,0.371597930467228,0.146354829115025,0.0788882722371783,0.664307588697278
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",2000,250,25,0.0556385548091518,0.00667931946804949,0.0422799158730528,0.0689971937452508,0.043805533703377,0.00162184584816739,0.0405618420070423,0.0470492253997118,0.0598768392476412,0.00665478757249404,0.0465672641026531,0.0731864143926293,0.0853275759897832,0.0066096736168586,0.072108228756066,0.0985469232235004,0.00516628821202837,0.00103872039568894,0.00308884742065049,0.00724372900340626,0.215161166129358,0.00421748894445687,0.206726188240444,0.223596144018272
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",2000,500,25,0.0534509438835184,0.00458836767424049,0.0442742085350374,0.0626276792319994,0.0427246096240756,0.00140792169958968,0.0399087662248962,0.045540453023255,0.030140665632757,0.00594121014398907,0.0182582453447789,0.0420230859207352,0.0328808901877352,0.00629005804432049,0.0203007740990942,0.0454610062763761,0.00322775347229827,0.00095972006006638,0.00130831335216551,0.00514719359243103,0.14476920429618,0.0020225131581012,0.140724177979978,0.148814230612383
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",2000,1000,25,0.0506405493470003,0.00351949784407216,0.043601553658856,0.0576795450351446,0.0421990982231655,0.00102955432008944,0.0401399895829866,0.0442582068633444,0.0189224418619104,0.00466259015393217,0.00959726155404606,0.0282476221697748,0.0179581715744324,0.00382809532552864,0.0103019809233752,0.0256143622254897,0.00229796906167399,0.000743478849617993,0.000811011362438006,0.00378492676090998,0.10724884463573,0.00157608897068936,0.104096666694351,0.110401022577109
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"2-2-2-2",2000,2000,25,0.0504569612340796,0.00480236914614629,0.0408522229417871,0.0600616995263722,0.0421254416245694,0.00116474000715542,0.0397959616102585,0.0444549216388802,0.0201596305948707,0.00776473339205419,0.00463016381076234,0.0356890973789791,0.0143714072137396,0.0037067746288067,0.00695785795612621,0.021784956471353,0.00262797486655645,0.00114164671155195,0.000344681443452553,0.00491126828966035,0.0797954004190918,0.00199196685256585,0.0758114667139601,0.0837793341242235
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"2-2-2-2",2000,250,25,0.0533098575504583,0.00531757168970842,0.0426747141710415,0.0639450009298752,0.112101823198548,0.0790985700569203,-0.046095316915293,0.270298963312388,0.542288817373018,0.0793400284591702,0.383608760454678,0.700968874291358,0.513048629088582,0.0729085790771336,0.367231470934315,0.658865787242849,0.052717797460531,0.0125833986855655,0.0275510000894001,0.0778845948316619,0.310779034950277,0.144072724119502,0.0226335867112722,0.598924483189281
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"2-2-2-2",2000,500,25,0.0531098177587751,0.00499251219535001,0.0431247933680751,0.0630948421494751,0.0902372007641828,0.0577849523737252,-0.0253327039832675,0.205807105511633,0.513937783669465,0.0609194120334963,0.392098959602472,0.635776607736458,0.490030940191039,0.0691747780858263,0.351681384019387,0.628380496362692,0.0470570467179326,0.00857584168552182,0.0299053633468889,0.0642087300889762,0.235004045247096,0.118987181353678,-0.00297031746025936,0.472978407954452
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"3-3-3-3",100,250,25,0.363620775544985,0.127179041106688,0.109262693331608,0.617978857758361,0.335154412042122,0.0607989776265991,0.213556456788924,0.45675236729532,0.512640756129644,0.210800818102043,0.0910391199255571,0.93424239233373,0.202560101521665,0.0313929054453853,0.139774290630894,0.265345912412435,0.0144487692382936,0.00372170808435226,0.00700535306958911,0.0218921854069982,0.415004135942115,0.148240373557959,0.118523388826197,0.711484883058032
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"3-3-3-3",100,500,25,0.321263161222019,0.0716688526215497,0.177925455978919,0.464600866465118,0.290543594105665,0.0560615711087711,0.178420451888123,0.402666736323207,0.487020756560086,0.144573843956797,0.197873068646491,0.77616844447368,0.193651375259368,0.0358667784703624,0.121917818318643,0.265384932200093,0.013321931074176,0.00345831118186124,0.00640530871045355,0.0202385534378985,0.331290193171352,0.133179685803494,0.0649308215643645,0.59764956477834
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"3-3-3-3",100,1000,25,0.303014093893678,0.0499161195365183,0.203181854820641,0.402846332966714,0.27569823917685,0.0416821824097923,0.192333874357265,0.359062603996434,0.530365667067881,0.178648067149978,0.173069532767925,0.887661801367837,0.180122875388729,0.0297498396071145,0.1206231961745,0.239622554602958,0.0133869358199413,0.00279383625890317,0.00779926330213492,0.0189746083377476,0.286687297351295,0.137406754034407,0.0118737892824808,0.561500805420109
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"3-3-3-3",100,2000,25,0.315787623669854,0.0513830235843135,0.213021576501227,0.418553670838481,0.267283432467528,0.0434157642616197,0.180451903944289,0.354114960990767,0.55738925374134,0.185509006824994,0.186371240091353,0.928407267391327,0.165896177376555,0.0266939176132917,0.112508342149972,0.219284012603139,0.0130439735608772,0.00213696510919507,0.00877004334248702,0.0173179037792673,0.243368670821862,0.124705627256049,-0.00604258369023539,0.49277992533396
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"3-3-3-3",100,250,25,0.361863149229127,0.087790781190625,0.186281586847877,0.537444711610377,0.929650080318521,0.0598423634999403,0.80996535331864,1.0493348073184,0.98687961872915,0.126538395171111,0.733802828386929,1.23995640907137,1.02890446684438,0.0900487147934678,0.848807037257446,1.20900189643132,0.105420869798417,0.00634522245066563,0.0927304248970853,0.118111314699748,1.01042709118904,0.0582251745579261,0.893976742073192,1.1268774403049
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"3-3-3-3",100,500,25,0.356534100185076,0.0942737644283071,0.167986571328462,0.54508162904169,0.980693498112443,0.0547331931167689,0.871227111878905,1.09015988434598,1.06117472985879,0.0950806048544756,0.871013520149834,1.25133593956774,1.0576872916584,0.0664964230453765,0.924694445567642,1.19068013774915,0.107628433501785,0.000866168295905699,0.105896096909974,0.109360770093597,1.02933919123051,0.0521518127000991,0.925035565830313,1.13364281663071
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"3-3-3-3",500,250,25,0.106594629035923,0.012528301200505,0.0815380266349128,0.131651231436933,0.0995897291802894,0.00512372877545377,0.0893422716293818,0.109837186731197,0.266794336991274,0.0656181956753844,0.135557945640505,0.398030728342042,0.182871363771767,0.0313508216392359,0.120169720493295,0.245573007050239,0.00675986637911569,0.00147045057234721,0.00381896523442128,0.00970076752381011,0.230751178405803,0.00788527554845636,0.21498062730889,0.246521729502715
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"3-3-3-3",500,500,25,0.101480025463803,0.00964534760117755,0.0821893302614476,0.120770720666158,0.0928321419902271,0.0044180932995082,0.0839959553912107,0.101668328589244,0.261664242851681,0.0621450320516069,0.137374178748468,0.385954306954895,0.150070284245328,0.0237315485465952,0.102607187152138,0.197533381338518,0.00658315324802521,0.00164540112894546,0.0032923509901343,0.00987395550591613,0.169345129243426,0.00650832258869989,0.156328484066027,0.182361774420826
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"3-3-3-3",500,1000,25,0.103647465999541,0.0095514283211663,0.0845446093572084,0.122750322641874,0.0904695473829377,0.00341424118772955,0.0836410650074786,0.0972980297583968,0.231950287857521,0.0502992545402156,0.13135177877709,0.332548796937952,0.125376644880768,0.0231579251167624,0.0790607946472437,0.171692495114293,0.00600082100861328,0.00123932598298503,0.00352216904264321,0.00847947297458334,0.126861486251028,0.00744252222388491,0.111976441803258,0.141746530698798
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"3-3-3-3",500,2000,25,0.103189544311023,0.0118939102067449,0.0794017238975335,0.126977364724513,0.0898043004364273,0.00405966376247816,0.081684972911471,0.0979236279613836,0.217555495525873,0.0635364059926997,0.0904826835404734,0.344628307511272,0.109999615632061,0.0301595520435028,0.0496805115450549,0.170318719719066,0.00569442747813697,0.00152382880538056,0.00264676986737586,0.00874208508889808,0.100748415348336,0.00941719183966571,0.0819140316690049,0.119582799027668
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"3-3-3-3",500,250,25,0.121490110007409,0.0235554153290018,0.0743792793494056,0.168600940665413,0.671838655594206,0.101264310224025,0.469310035146155,0.874367276042257,1.13921217823489,0.556953230479196,0.0253057172764928,2.25311863919328,0.820596900001065,0.167986098662458,0.48462470267615,1.15656909732598,0.0682424144932173,0.00398010163169421,0.0602822112298289,0.0762026177566057,0.9890852528496,0.0790363153129989,0.831012622223602,1.1471578834756
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"3-3-3-3",500,500,25,0.110391320032536,0.0182335277502241,0.0739242645320877,0.146858375532984,0.743437054032735,0.0773235713159868,0.588789911400762,0.898084196664709,1.06138631794283,0.571529880731176,-0.0816734435195259,2.20444607940518,0.802278795274422,0.200181212374448,0.401916370525525,1.20264122002332,0.0661717932218167,0.00404153931928291,0.0580887145832508,0.0742548718603825,1.00844158795033,0.0496311985976017,0.909179190755122,1.10770398514553
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"3-3-3-3",1000,250,25,0.0725806178354261,0.00633305375908992,0.0599145103172463,0.085246725353606,0.069032567057382,0.00353072686879259,0.0619711133197968,0.0760940207949671,0.26499027546638,0.0502993161483624,0.164391643169656,0.365588907763105,0.214989741048201,0.0269210463197871,0.161147648408627,0.268831833687776,0.00646750453452203,0.00133406240842038,0.00379937971768128,0.00913562935136279,0.225674678819752,0.00729988442584107,0.21107490996807,0.240274447671434
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"3-3-3-3",1000,500,25,0.0705137827285244,0.00580085415311755,0.0589120744222893,0.0821154910347595,0.0638530533270175,0.00267679087007613,0.0584994715868652,0.0692066350671698,0.22488237525099,0.0345205995937707,0.155841176063448,0.293923574438531,0.16012132684131,0.0225774124920242,0.114966501857261,0.205276151825358,0.0056041196060708,0.000735702246993911,0.00413271511208298,0.00707552410005863,0.162148416383292,0.00427578653842003,0.153596843306451,0.170699989460132
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"3-3-3-3",1000,1000,25,0.06883020850495,0.00549854439590043,0.0578331197131491,0.0798272972967509,0.0628169270314312,0.0026590197944881,0.057498887442455,0.0681349666204074,0.190951428613174,0.0438708557790863,0.103209717055001,0.278693140171346,0.12031551984135,0.029298242691394,0.0617190344585617,0.178912005224138,0.00510547710064047,0.0012376134986191,0.00263025010340228,0.00758070409787867,0.119037468449179,0.00449167749880134,0.110054113451576,0.128020823446782
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","independent_marginal_mixture",4,"3-3-3-3",1000,2000,25,0.0726283593751332,0.00852560548411309,0.055577148406907,0.0896795703433594,0.0622363187783579,0.00270620495722181,0.0568239088639142,0.0676487286928015,0.181369673236234,0.0346866368539806,0.111996399528273,0.250742946944195,0.105544487230717,0.0187755621076057,0.0679933630155058,0.143095611445929,0.00498163060881166,0.000887855227959774,0.00320592015289211,0.00675734106473121,0.0909338281144809,0.00504886398123524,0.0808361001520104,0.101031556076951
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"3-3-3-3",1000,250,25,0.071886149965768,0.00688820868733391,0.0581097325911001,0.0856625673404358,0.361413471332145,0.101210155207884,0.158993160916376,0.563833781747914,0.779703845333234,0.130463164631676,0.518777516069883,1.04063017459659,0.703796855936084,0.0125091537264283,0.678778548483227,0.728815163388941,0.0555591589709258,0.00498441781194038,0.045590323347045,0.0655279945948065,0.689691547269727,0.120209823460403,0.449271900348921,0.930111194190533
"moderate_ifeval_like","balanced_moderate_dense_signed_cross","joint_mixture_factor_gibbs",4,"3-3-3-3",1000,500,25,0.0720681609422276,0.00731027564364474,0.0574476096549381,0.086688712229517,0.347609332868881,0.111425021236196,0.12475929039649,0.570459375341272,0.77148901683066,0.193790871600851,0.383907273628958,1.15907076003236,0.706422556284655,0.0246853781804501,0.657051799923755,0.755793312645555,0.0545709782510678,0.00363230091417997,0.0473063764227078,0.0618355800794277,0.642736854170259,0.15033359197348,0.342069670223298,0.94340403811722
