"scenario","rep","np_regime","n","p","H_true","G_true","G_config","K_joint","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","intercept_sd","intercept_block_span","intercept_clip","loading_design","block_size_mode","mixture_update","mu_prior_mean","mu_prior_kappa","var_prior_shape","var_prior_scale","weight_prior_alpha","parallel_enabled","parallel_workers","method","mean_factor_abs_cor","min_factor_abs_cor","factor_score_rmse","factor_score_raw_rmse","lambda_corr","lambda_rmse","alpha_corr","alpha_rmse","alpha_raw_corr","alpha_raw_rmse","probability_rmse","joint_profile_ari","seconds","pretraining_converged","pretraining_completed_iter","selected_pretraining_iteration","pretraining_return_best_iteration","refinement_converged","refinement_completed_iter","selected_refinement_iteration","refinement_return_best_iteration","refinement_stopping_objective","joint_mu_rmse","joint_var_rmse","joint_mu_corr","joint_var_corr","joint_weight_corr","joint_weight_rmse","joint_weight_l1","joint_weight_max_abs_error","est_effective_classes_001","est_effective_classes_01","flat_parameter_corr","flat_parameter_blocks","all_parameter_corr","all_parameter_corr_raw","all_parameter_blocks","occupied_classes","posterior_kept_draws","mfa_seconds_per_iter","mfa_converged","mfa_completed_iter","mfa_final_lambda_rel_range","mfa_final_intercept_rel_range","mfa_final_occupied_range"
"rep20_balanced_moderate_dense_signed_cross_n2000_p500_H3_G2-2-2_sep1",20,"n2000p500",2000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.991748716716733,0.991010980254095,0.128430196150479,0.130466000272799,0.995777036433996,0.0489143822349683,0.998427306594237,0.0495163649689715,0.998426909616286,0.0495303390755902,0.0340339560250346,0.71288123594782,177.318000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39463032866451,0.38537291002946,0.901739134862654,0.194283576641693,NA,0.0537176313161598,0.281084207157624,0.124927187994461,7,7,0.992430056867533,"alpha+loading+joint_mu+joint_var+joint_weight",0.989766314942245,0.978449931213754,"alpha+loading+joint_mu+joint_log_var",7,1000,0.0886590000000033,FALSE,2000,0.0426162915324278,0.070916824979019,1
"rep21_balanced_moderate_dense_signed_cross_n2000_p500_H3_G2-2-2_sep1",21,"n2000p500",2000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.992491637518004,0.991034491402857,0.122512107979229,0.1228872332363,0.996478634082474,0.0435216628347154,0.998482258483401,0.0466444532167242,NA,NA,0.0344810296483658,0.888534956278834,33.5139999999956,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0246146347299527,0.0303341715711223,0.999791953123928,0.989867504151034,NA,0.00469061469515031,0.0319360899503826,0.00815340019972688,8,8,0.997596161192026,"alpha+loading+joint_mu+joint_var+joint_weight",0.996786532829142,0.997200509871177,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep21_balanced_moderate_dense_signed_cross_n2000_p500_H3_G2-2-2_sep1",21,"n2000p500",2000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.991714261353809,0.990977896823209,0.12869806351977,0.128200397199887,0.995360325037929,0.0490422972337103,0.998505850840433,0.0466594146555236,0.998505670766079,0.0466447106130215,0.0344892892426543,0.732954272588204,171.296999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386126885983076,0.386620925863704,0.907418225914941,0.181765888659261,NA,0.0541546815479241,0.283289536193105,0.124938083696913,7,7,0.992409313256092,"alpha+loading+joint_mu+joint_var+joint_weight",0.989439115865058,0.978401049233345,"alpha+loading+joint_mu+joint_log_var",7,1000,0.0856484999999993,FALSE,2000,0.0447453001134265,0.0711524250020636,1
"rep22_balanced_moderate_dense_signed_cross_n2000_p500_H3_G2-2-2_sep1",22,"n2000p500",2000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.992574375174363,0.991756364737325,0.121835233107871,0.125965118546871,0.996766159856547,0.0426058709628709,0.99837237901656,0.0524388814200701,NA,NA,0.0342261415116801,0.906769844441363,31.7609999999986,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0176146355390955,0.0328918039688859,0.999966976427331,0.991594377078281,NA,0.00209568925996081,0.0142229610294368,0.00293868835635289,8,8,0.997534018659655,"alpha+loading+joint_mu+joint_var+joint_weight",0.996867312069208,0.996735276806801,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep22_balanced_moderate_dense_signed_cross_n2000_p500_H3_G2-2-2_sep1",22,"n2000p500",2000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.991674833937135,0.991292021794408,0.129003902885413,0.133618479211671,0.995987339832254,0.0491783744731839,0.99843253006871,0.0499722620109103,0.998431996774745,0.0499843675484146,0.0342161324954411,0.632606045548662,178.830999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508457789961366,0.505886181035505,0.827113011341307,0.156664677698083,NA,0.0783872280081535,0.503420042756905,0.124937626391023,6,6,0.989589264169134,"alpha+loading+joint_mu+joint_var+joint_weight",0.986886545402916,0.967172547654851,"alpha+loading+joint_mu+joint_log_var",6,1000,0.0894154999999992,FALSE,2000,0.0485887842500697,0.0625960723943964,0
"rep23_balanced_moderate_dense_signed_cross_n2000_p500_H3_G2-2-2_sep1",23,"n2000p500",2000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.992281884283287,0.990636161264918,0.124211566762959,0.125442449183875,0.996679929982293,0.0434360417443715,0.9982517495086,0.0495760044462676,NA,NA,0.0343795418872155,0.89872174418584,33,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0170408550543855,0.029522816937997,0.999960414889515,0.988366476930974,NA,0.00284289471966313,0.0189849724112561,0.00461274687050833,8,8,0.997503735899637,"alpha+loading+joint_mu+joint_var+joint_weight",0.997026674098161,0.997487594035693,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep23_balanced_moderate_dense_signed_cross_n2000_p500_H3_G2-2-2_sep1",23,"n2000p500",2000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.991942286462201,0.990259799462993,0.126914811436885,0.128233053952919,0.996530640493446,0.0457427388129852,0.998251533885843,0.0493581518541908,0.998251370453382,0.049363633375112,0.034459677039419,0.629918036677213,181.614000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554041999117625,0.465076365038433,0.798712534328401,0.277626830937669,NA,0.0816672093519503,0.499190560037946,0.124833360094159,6,6,0.989416915250141,"alpha+loading+joint_mu+joint_var+joint_weight",0.988547064641429,0.969347844263983,"alpha+loading+joint_mu+joint_log_var",6,1000,0.0908070000000007,FALSE,2000,0.0469736447131209,0.0745671054297468,1
"rep24_balanced_moderate_dense_signed_cross_n2000_p500_H3_G2-2-2_sep1",24,"n2000p500",2000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.992607505886598,0.991437046014217,0.12156313476005,0.123569977022307,0.996673376859156,0.0419850113321287,0.998398985788474,0.0525223866166769,NA,NA,0.0347904921612256,0.89869015566201,32.6479999999938,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0284046570793173,0.0198787659496848,0.99977233803356,0.993648413030812,NA,0.00627647307605641,0.0487850523975684,0.00784680115401684,8,8,0.997482833778304,"alpha+loading+joint_mu+joint_var+joint_weight",0.99688634007255,0.997253033746083,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep24_balanced_moderate_dense_signed_cross_n2000_p500_H3_G2-2-2_sep1",24,"n2000p500",2000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.989239168263144,0.985198441212187,0.146665955974708,0.147304799732518,0.992945639561374,0.0639329824426859,0.998440413574399,0.0521246951359644,0.998440632715459,0.0521090070823742,0.0349348947178408,0.613895666556036,179.207999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.487627480531315,0.491489867222284,0.841506812121347,0.314845145144002,NA,0.0786533223307419,0.499751483567483,0.124940178076169,6,6,0.988152502293635,"alpha+loading+joint_mu+joint_var+joint_weight",0.986297971521895,0.968673542020313,"alpha+loading+joint_mu+joint_log_var",6,1000,0.0896039999999994,FALSE,2000,0.0774415438151969,0.0908159003931233,1
"rep25_balanced_moderate_dense_signed_cross_n2000_p500_H3_G2-2-2_sep1",25,"n2000p500",2000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.992748245874621,0.991668302727238,0.120400400732853,0.125920795712636,0.99652689157013,0.0434578368003492,0.997289007236467,0.0578674035355839,NA,NA,0.0346113981912306,0.905092761635917,32.2289999999994,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0461086876904186,0.0217665761910325,0.999062326176874,0.996863575474866,NA,0.0104259170743907,0.069398306419265,0.0175135745224544,8,8,0.996983664224496,"alpha+loading+joint_mu+joint_var+joint_weight",0.996455117498446,0.99652562629975,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep25_balanced_moderate_dense_signed_cross_n2000_p500_H3_G2-2-2_sep1",25,"n2000p500",2000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.992243894861904,0.990982749415802,0.124516883076376,0.130078520771172,0.996118599170462,0.0472472162007726,0.997482584532968,0.0565976176245746,0.997478141084114,0.0566452406295679,0.0346076787688151,0.606726948396997,176.322999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.473334204651594,0.510866680915428,0.855805366342875,0.171538002423188,NA,0.0807167627173111,0.499742993945391,0.124936686512755,6,6,0.989100146478267,"alpha+loading+joint_mu+joint_var+joint_weight",0.987119725102729,0.965901161540866,"alpha+loading+joint_mu+joint_log_var",6,1000,0.0881614999999983,FALSE,2000,0.0524110093019695,0.0728103412422736,1
"rep1_balanced_moderate_dense_signed_cross_n2000_p500_H4_G2-2-2-2_sep1",1,"n2000p500",2000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.990996919293051,0.989307735990749,0.13415348796506,0.138418942745691,0.995979714109424,0.0437806693359297,0.997116538854933,0.059102914965414,NA,NA,0.039873959873944,0.867147242834285,41.984000000004,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0288492899368657,0.0210250497667053,0.999574509761998,0.996354238975002,NA,0.00358780944037492,0.0488546613349485,0.00691510494691022,16,16,0.996672221012002,"alpha+loading+joint_mu+joint_var+joint_weight",0.996055563555086,0.996826341005875,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep1_balanced_moderate_dense_signed_cross_n2000_p500_H4_G2-2-2-2_sep1",1,"n2000p500",2000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.990044393931483,0.98802387587,0.141071813382274,0.144568344910745,0.995341334997197,0.0480142372118229,0.997124914714601,0.059049661061654,0.997127272022702,0.0590264494040082,0.0401118756615507,0.520695351481154,187.973999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.552262531097201,0.572400928861737,0.794892803391847,0.106252230073339,NA,0.0521456077142262,0.771173723556075,0.0679243623415748,10,10,0.97150853972644,"alpha+loading+joint_mu+joint_var+joint_weight",0.973981714136294,0.913126779268863,"alpha+loading+joint_mu+joint_log_var",10,1000,0.0939869999999974,FALSE,2000,0.0385500195989397,0.0688522970688195,0
"rep2_balanced_moderate_dense_signed_cross_n2000_p500_H4_G2-2-2-2_sep1",2,"n2000p500",2000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.99141415451087,0.989705233017676,0.131008034611524,0.132262968854127,0.99634327558432,0.0425224570586059,0.997889001596975,0.0459840763713878,NA,NA,0.0393484001304048,0.874700668258407,42.7669999999998,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0224514064846886,0.0329811835977962,0.99993029287214,0.990550235587887,NA,0.0020024105825016,0.0273115042533567,0.00328957605650272,16,16,0.997111742874643,"alpha+loading+joint_mu+joint_var+joint_weight",0.996519252911933,0.996908604723092,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep2_balanced_moderate_dense_signed_cross_n2000_p500_H4_G2-2-2-2_sep1",2,"n2000p500",2000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.990739096094895,0.989338036990672,0.136060820614548,0.137565243962182,0.995932136907075,0.0463500446182612,0.998028194183018,0.043626697109479,0.998028189709189,0.0436198006876617,0.0394389895653435,0.579870485484197,184.898999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516274962435769,0.524776162788238,0.820678960904732,0.136167258392918,NA,0.0482592504258337,0.639481367180886,0.0710708693153675,11,11,0.975138470847636,"alpha+loading+joint_mu+joint_var+joint_weight",0.976349123625657,0.925526571031528,"alpha+loading+joint_mu+joint_log_var",11,1000,0.0924494999999988,FALSE,2000,0.0452114588156644,0.0783265746819545,1
"rep3_balanced_moderate_dense_signed_cross_n2000_p500_H4_G2-2-2-2_sep1",3,"n2000p500",2000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.99101847881045,0.989659566793045,0.133992764199819,0.136978529784222,0.996334407104245,0.0410093758489118,0.997919482673531,0.0567348153144973,NA,NA,0.0395377669676028,0.837301054925748,43.8450000000012,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0316178273799964,0.0372838905025089,0.999475796024214,0.972397646825543,NA,0.00371476351960657,0.0484593981113596,0.00752776381293045,16,16,0.997059355088886,"alpha+loading+joint_mu+joint_var+joint_weight",0.996274137079702,0.99691298366023,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep3_balanced_moderate_dense_signed_cross_n2000_p500_H4_G2-2-2-2_sep1",3,"n2000p500",2000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.979226968921347,0.960852596838668,0.203777548140676,0.204092444388425,0.98128061212332,0.0938193930386267,0.997853127299353,0.0567239105315369,0.997853468226851,0.0567369036450083,0.0396453961086482,0.585604670244487,185.773000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.487476935381107,0.466662399921278,0.843741906894986,0.133404052262798,NA,0.041443638583244,0.555239086926469,0.0671610107309474,12,12,0.970858213262325,"alpha+loading+joint_mu+joint_var+joint_weight",0.967307446218248,0.929656610850022,"alpha+loading+joint_mu+joint_log_var",12,1000,0.0928865000000005,FALSE,2000,0.058908129843123,0.0655265820755125,1
"rep4_balanced_moderate_dense_signed_cross_n2000_p500_H4_G2-2-2-2_sep1",4,"n2000p500",2000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.990860745083244,0.989212367529153,0.135164235575086,0.136052601320736,0.996165142553836,0.0415322324236896,0.998377171493322,0.0462834341009269,NA,NA,0.0399760064465391,0.876535739321365,41.2579999999944,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.020480366822888,0.0303097428585149,0.999981566628079,0.99724741469067,NA,0.00167371405013451,0.0221352743368591,0.00306468283865895,16,16,0.997244057076138,"alpha+loading+joint_mu+joint_var+joint_weight",0.996285942488412,0.996589599584719,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep4_balanced_moderate_dense_signed_cross_n2000_p500_H4_G2-2-2-2_sep1",4,"n2000p500",2000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.988517373485119,0.984125201786866,0.151505017749401,0.151539801190966,0.993654461356043,0.0544664026879002,0.998456494677002,0.0455612006953517,0.998457138883643,0.0455366203942327,0.0402544366932896,0.605785119667063,190.316000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.459752323780343,0.460710297593734,0.860324332528316,0.166629713466418,NA,0.0416883386212991,0.514851383017989,0.0624670640135967,12,12,0.978932224522163,"alpha+loading+joint_mu+joint_var+joint_weight",0.977584638479877,0.939276735832749,"alpha+loading+joint_mu+joint_log_var",12,1000,0.0951580000000031,FALSE,2000,0.0557089321917121,0.064252287805637,1
"rep5_balanced_moderate_dense_signed_cross_n2000_p500_H4_G2-2-2-2_sep1",5,"n2000p500",2000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.990960790503524,0.989008484196725,0.134422393162211,0.135538667046921,0.996459704007217,0.0408516456310826,0.997915805521064,0.0481647957476782,NA,NA,0.0400409707926048,0.868978635409665,43.2019999999975,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0189837442897875,0.0281256819205173,0.999900000997855,0.993975088432451,NA,0.0018495029538658,0.0232673557268024,0.00376299741359326,16,16,0.997230586678035,"alpha+loading+joint_mu+joint_var+joint_weight",0.996424977648655,0.996697102964846,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep5_balanced_moderate_dense_signed_cross_n2000_p500_H4_G2-2-2-2_sep1",5,"n2000p500",2000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.983986034194921,0.978065300601116,0.178918745927732,0.177818404303859,0.987759906956451,0.076095349159396,0.997906866524174,0.0481017543173373,0.997909835880353,0.0480794184177936,0.0401195220251405,0.591186270148716,186.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463693076850639,0.476505214416645,0.859830329617564,0.103080740199948,NA,0.0419854041068397,0.546427148412841,0.0633727432683869,12,12,0.974957870121445,"alpha+loading+joint_mu+joint_var+joint_weight",0.971793546962267,0.933653032645916,"alpha+loading+joint_mu+joint_log_var",12,1000,0.0934385000000002,FALSE,2000,0.0404950290745853,0.0558022100365105,1
"rep6_balanced_moderate_dense_signed_cross_n2000_p500_H4_G2-2-2-2_sep1",6,"n2000p500",2000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.991302718621247,0.989591711418681,0.131855471923343,0.134926356868396,0.996603786272447,0.0407938840620554,0.99800732237521,0.0511416638885339,NA,NA,0.0387987329439561,0.875192179945647,44.5060000000012,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0246931438441947,0.0223892753419975,0.99972053671072,0.995515820950876,NA,0.00304298291590375,0.0406255395574731,0.0054499841633725,16,16,0.997335258762696,"alpha+loading+joint_mu+joint_var+joint_weight",0.996257587154294,0.996248041889739,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep6_balanced_moderate_dense_signed_cross_n2000_p500_H4_G2-2-2-2_sep1",6,"n2000p500",2000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.990340726373114,0.988935912958572,0.138956424753032,0.14251351345676,0.995518026193824,0.0482353875606272,0.997962013558474,0.0504376036122232,0.997963691801765,0.050410016102787,0.0388445387766603,0.600780977317614,185.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48093187343606,0.483331829749668,0.847012005288693,0.154566429042894,NA,0.0395764259966561,0.516724534488929,0.0624739074247275,12,12,0.978811982981759,"alpha+loading+joint_mu+joint_var+joint_weight",0.978126312164743,0.936555147257216,"alpha+loading+joint_mu+joint_log_var",12,1000,0.0926970000000001,FALSE,2000,0.0425875605815702,0.0714126052674023,1
"rep7_balanced_moderate_dense_signed_cross_n2000_p500_H4_G2-2-2-2_sep1",7,"n2000p500",2000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.991376328023191,0.989501071982937,0.131296307189656,0.13440964844612,0.996222802908925,0.0433760730046758,0.99771650537163,0.0577723972789222,NA,NA,0.0400648435635625,0.84293579805703,43.9190000000017,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0261836905480758,0.0257988052128496,0.999758069811391,0.989967891267768,NA,0.00330238283441023,0.0450097201212605,0.0062439200895591,16,16,0.99690750516337,"alpha+loading+joint_mu+joint_var+joint_weight",0.996090085399367,0.996299574000189,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep7_balanced_moderate_dense_signed_cross_n2000_p500_H4_G2-2-2-2_sep1",7,"n2000p500",2000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.990594061103897,0.988839048133391,0.137122105633306,0.140465420101273,0.995575030464134,0.0481338830678466,0.997817812532772,0.0551179315640863,0.997815242040048,0.055165463101199,0.0401798719652537,0.514603044173419,187.883999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594946709246233,0.574799376719754,0.754920491501827,0.112185242158557,NA,0.0516758820316675,0.74961724604822,0.0693525524251793,10,10,0.971471056571158,"alpha+loading+joint_mu+joint_var+joint_weight",0.973756415762003,0.915818575231761,"alpha+loading+joint_mu+joint_log_var",10,1000,0.0939419999999991,FALSE,2000,0.0487611798206948,0.0829232569535185,1
"rep8_balanced_moderate_dense_signed_cross_n2000_p500_H4_G2-2-2-2_sep1",8,"n2000p500",2000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.991428200151262,0.990338524458212,0.130900832303028,0.132831058695268,0.996425739462706,0.0421235840525111,0.997935309589818,0.0468518691266894,NA,NA,0.0397720976773105,0.869167299495422,42.8489999999947,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0186733105244922,0.0170670223766392,0.999846756048501,0.999315481411221,NA,0.00216112742045959,0.0278821072852306,0.00432993915148674,16,16,0.997164722506355,"alpha+loading+joint_mu+joint_var+joint_weight",0.996459722514769,0.996890191800221,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep8_balanced_moderate_dense_signed_cross_n2000_p500_H4_G2-2-2-2_sep1",8,"n2000p500",2000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.946240350279296,0.897760883193902,0.327819370677948,0.326476380920487,0.939089476650044,0.170991252337403,0.998210264169556,0.0428882121166454,0.99821049391468,0.0428883252590461,0.0401072420229224,0.427974887191422,184.290999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.649659260324527,0.623938123423889,0.693960495182733,0.0689353223428903,NA,0.0657238110464134,0.894712905248892,0.166074509946784,9,9,0.931251247690707,"alpha+loading+joint_mu+joint_var+joint_weight",0.927844847942474,0.870835943077229,"alpha+loading+joint_mu+joint_log_var",9,1000,0.0921454999999987,FALSE,2000,0.0408335266743912,0.0703809921394668,1
"rep9_balanced_moderate_dense_signed_cross_n2000_p500_H4_G2-2-2-2_sep1",9,"n2000p500",2000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","balanced","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.990919961798911,0.988711979038094,0.134725633655869,0.136250932057446,0.996356181291609,0.0417976965366797,0.998258167375797,0.0491942575640011,NA,NA,0.0398784011268226,0.851498453470222,42.0619999999981,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0203033044891915,0.025383576097116,0.999924780861306,0.996058622697449,NA,0.00210149573690551,0.0267369078528929,0.00371362785535376,16,16,0.997324419378915,"alpha+loading+joint_mu+joint_var+joint_weight",0.996575982850732,0.997327783276675,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
