"scenario","rep","np_regime","n","p","H_true","G_true","G_config","K_joint","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","intercept_sd","intercept_block_span","intercept_clip","loading_design","block_size_mode","mixture_update","mu_prior_mean","mu_prior_kappa","var_prior_shape","var_prior_scale","weight_prior_alpha","parallel_enabled","parallel_workers","method","mean_factor_abs_cor","min_factor_abs_cor","factor_score_rmse","factor_score_raw_rmse","lambda_corr","lambda_rmse","alpha_corr","alpha_rmse","alpha_raw_corr","alpha_raw_rmse","probability_rmse","joint_profile_ari","seconds","pretraining_converged","pretraining_completed_iter","selected_pretraining_iteration","pretraining_return_best_iteration","refinement_converged","refinement_completed_iter","selected_refinement_iteration","refinement_return_best_iteration","refinement_stopping_objective","joint_mu_rmse","joint_var_rmse","joint_mu_corr","joint_var_corr","joint_weight_corr","joint_weight_rmse","joint_weight_l1","joint_weight_max_abs_error","est_effective_classes_001","est_effective_classes_01","flat_parameter_corr","flat_parameter_blocks","all_parameter_corr","all_parameter_corr_raw","all_parameter_blocks","occupied_classes","posterior_kept_draws","mfa_seconds_per_iter","mfa_converged","mfa_completed_iter","mfa_final_lambda_rel_range","mfa_final_intercept_rel_range","mfa_final_occupied_range"
"rep12_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",12,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.969999790475162,0.928403355847355,0.244827324109517,0.242698686616134,0.974370769853012,0.125660523484327,0.996148483873762,0.071345517682255,0.99614828543242,0.0713324284913616,0.0381809525814129,0.576886838066256,90.2870000000039,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.585081916613522,0.577744401354138,0.770140106913273,-0.00523184850295372,NA,0.109585214552369,0.763947227546554,0.141882007792813,5,5,0.972207850955372,"alpha+loading+joint_mu+joint_var+joint_weight",0.968044465441294,0.938149774185166,"alpha+loading+joint_mu+joint_log_var",5,1000,0.045143500000002,FALSE,2000,0.065148289051353,0.129800296453099,1
"rep13_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",13,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.990693166172845,0.98879940684925,0.136363682799557,0.1367216388737,0.99190746315679,0.0613441760353233,0.995678704549225,0.0696817219821926,NA,NA,0.0390180724364404,0.88037429566933,16.6879999999946,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0286666164553248,0.0406738631591684,0.999906961013955,0.997828244846899,NA,0.00468001419445199,0.0329719909054835,0.00674376067927038,8,8,0.993736745967606,"alpha+loading+joint_mu+joint_var+joint_weight",0.99286718195746,0.994450714391792,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep13_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",13,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.98770321667406,0.98064598758873,0.156744930014432,0.155597975543893,0.990301020229425,0.0715030206850184,0.995787973812612,0.0701074329900161,0.99578729177354,0.0701012334555356,0.0391350001096431,0.443270266092172,88.913999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558520350091585,0.604139081669622,0.793838987852919,0.0500320035434348,NA,0.117971436167151,0.749042283385602,0.234094756626019,5,5,0.980307328324939,"alpha+loading+joint_mu+joint_var+joint_weight",0.981244234471079,0.942742999217094,"alpha+loading+joint_mu+joint_log_var",5,1000,0.0444569999999985,FALSE,2000,0.0911211832063983,0.122295154176929,1
"rep14_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",14,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.990664691983203,0.989068066826895,0.136572125331494,0.139379251070536,0.991960382561536,0.0624760429615312,0.995853605583883,0.0789397314962574,NA,NA,0.0380980053413527,0.879245718050875,16.5789999999979,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0190582039057673,0.0230547032799771,0.99984764125323,0.992759477940465,NA,0.00358550405790988,0.0245840031144804,0.00624677834132958,8,8,0.99369857483603,"alpha+loading+joint_mu+joint_var+joint_weight",0.992983198083011,0.994621361131686,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep14_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",14,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.986550368746575,0.982890955069564,0.163927920880926,0.166947665081337,0.989338142282996,0.074283404821565,0.99651553215981,0.0750564123828577,0.996515233554049,0.075040794795591,0.0384810281264276,0.680373742506752,89.7119999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378706264557492,0.332486508307933,0.906760665788925,0.334371839452797,NA,0.0601507371065188,0.278166673881104,0.124849076455572,7,7,0.988194083365917,"alpha+loading+joint_mu+joint_var+joint_weight",0.986233648545654,0.975085494250705,"alpha+loading+joint_mu+joint_log_var",7,1000,0.0448565000000017,FALSE,2000,0.0612540806692314,0.108436607757694,1
"rep15_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",15,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.990451840220783,0.988521540840206,0.13812032159996,0.149204371745489,0.992689770866132,0.0637788950696564,0.995864728439544,0.0817326825202254,NA,NA,0.037690915759155,0.893395353600577,16.2849999999962,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0578174614915372,0.0290390239955936,0.999294366993266,0.997122281040095,NA,0.0125568182960713,0.0952904575603517,0.0175336871458515,8,8,0.994291939845209,"alpha+loading+joint_mu+joint_var+joint_weight",0.99335609708473,0.994645760528304,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep15_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",15,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.988375666914712,0.984729008345609,0.152398876322643,0.163916087357213,0.991536997591643,0.0765126989876607,0.995777878384638,0.0868523027843281,0.995779383013336,0.0868212070374849,0.0378095801037598,0.613966229261665,87.6699999999983,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507595813769558,0.457598552817188,0.825288134773662,0.274552864841614,NA,0.0926076224318604,0.5777100522326,0.157858761643225,6,6,0.9856277825538,"alpha+loading+joint_mu+joint_var+joint_weight",0.985207918408362,0.963027087781897,"alpha+loading+joint_mu+joint_log_var",6,1000,0.0438349999999991,FALSE,2000,0.20872874774897,0.116956720165865,1
"rep16_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",16,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.99037119518404,0.98826643231077,0.138702386505382,0.147154435549815,0.992263166335114,0.0604782434798188,0.99488537614189,0.0779186506634058,NA,NA,0.0382676808553745,0.889694575839294,17.0210000000006,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.047022723598383,0.0435356395561057,0.999223660495717,0.993834740235771,NA,0.00961685128672612,0.0654545691034222,0.0158863049499928,8,8,0.993540704039083,"alpha+loading+joint_mu+joint_var+joint_weight",0.99277608503737,0.99371421151418,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep16_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",16,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.808789282926813,0.677407495907691,0.618093045351772,0.614922151921838,0.833241046878686,0.291028016632494,0.995151705526727,0.075883020812132,0.995153185393598,0.0758721041983767,0.0384745393748768,0.532988437756,89.4519999999975,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633716708919929,0.482519018455906,0.714598414997545,0.241831347036111,NA,0.0924661009504932,0.555830189649732,0.172043333154342,6,6,0.895682402705199,"alpha+loading+joint_mu+joint_var+joint_weight",0.864218582082408,0.882560318182235,"alpha+loading+joint_mu+joint_log_var",6,1000,0.0447259999999987,FALSE,2000,0.0777754470497417,0.117654933469882,1
"rep17_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",17,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.990293085029302,0.988490281534173,0.139263836337568,0.140845075502087,0.992199997614627,0.061903402756943,0.996504564985886,0.0677736064280586,NA,NA,0.0384163668131816,0.86408138922461,17.0149999999994,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.037810507153354,0.0365220788209443,0.999872148760261,0.997130020170964,NA,0.00742309205345227,0.0456091839163566,0.0117057864143517,8,8,0.994365692305762,"alpha+loading+joint_mu+joint_var+joint_weight",0.993006481155876,0.994140998589437,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep17_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",17,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.985480214251759,0.978753043096192,0.170324783648728,0.172207858862947,0.988294418288747,0.0795921424509508,0.996543260391527,0.0693565323268204,0.996544127280036,0.0693576119671643,0.0383621285232554,0.713397144455751,87.0939999999973,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120514287794921,0.056649553465139,0.992095952468208,0.948493843651394,NA,0.0151156501825416,0.111924129186145,0.0221471701660686,8,8,0.99196699962837,"alpha+loading+joint_mu+joint_var+joint_weight",0.988979373481503,0.988209033159782,"alpha+loading+joint_mu+joint_log_var",8,1000,0.0435469999999987,FALSE,2000,0.05844206371978,0.126898430457817,0
"rep18_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",18,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.990644464679542,0.989049080530332,0.136720004279822,0.136909545140114,0.991709501589368,0.0649726141715728,0.996135382950201,0.0727154570072813,NA,NA,0.0391227744127183,0.897906129109509,16.8410000000003,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0180176572120795,0.0319143122429746,0.999964611843424,0.986883473678265,NA,0.00230232715032471,0.0158119136809407,0.00399457199651049,8,8,0.993951842241191,"alpha+loading+joint_mu+joint_var+joint_weight",0.992648030489146,0.994319743830469,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep18_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",18,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.986006967363929,0.981195840219328,0.167206696058713,0.166382044060004,0.989112056436931,0.0809722089481078,0.996283331614218,0.0729685250394705,0.996281799588738,0.0729374360517439,0.0393633252871477,0.605348904981308,88.1219999999958,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506609548122792,0.509753056972782,0.837760239831068,0.0665624192260874,NA,0.087436784170992,0.55316270617671,0.13556525305336,6,6,0.983520918493714,"alpha+loading+joint_mu+joint_var+joint_weight",0.981752672638797,0.953481844908348,"alpha+loading+joint_mu+joint_log_var",6,1000,0.0440609999999979,FALSE,2000,0.10413846078203,0.119042174943614,1
"rep19_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",19,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.990343148010401,0.98800127410924,0.138904248585917,0.14212839108165,0.992304297525679,0.0599313546558261,0.996627686739667,0.0667880450560502,NA,NA,0.0384835412312921,0.902038861443756,16.9190000000017,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0525948700036468,0.0475469278748654,0.999707704351308,0.994577772783603,NA,0.0108005710393426,0.0775582868342648,0.0169652343433782,8,8,0.994326305340182,"alpha+loading+joint_mu+joint_var+joint_weight",0.993170110390225,0.994241726192153,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep19_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",19,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.988443506362908,0.985778635523598,0.151953526734031,0.155631215522846,0.99138967459547,0.0676630097778145,0.996730164388956,0.0670688985536926,0.996728812131596,0.067063310864641,0.0386905696697051,0.628938213636339,90.0460000000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.476082480529212,0.48895674810314,0.857103528195567,0.0133102455234841,NA,0.0907428986588586,0.550959136662112,0.155795256971672,6,6,0.985600844932508,"alpha+loading+joint_mu+joint_var+joint_weight",0.98351341012009,0.959497031882726,"alpha+loading+joint_mu+joint_log_var",6,1000,0.045023000000001,FALSE,2000,0.0674381379008608,0.117396406762937,1
"rep20_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",20,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.990105858588311,0.988061845173349,0.140600478450651,0.142846417537151,0.992175834161471,0.0600946501157188,0.996014080552437,0.0710895287927168,NA,NA,0.0388703452179687,0.890038724052925,17.023000000001,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.043423358570638,0.0454155429591031,0.999673997929818,0.98374982234377,NA,0.00841486130610293,0.060443608282754,0.0120910125039947,8,8,0.994126576051325,"alpha+loading+joint_mu+joint_var+joint_weight",0.993124943903919,0.994569889022333,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep20_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",20,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.988538691447598,0.985310070817659,0.151326450059791,0.152082246034722,0.992239062902884,0.0643358365487111,0.996169324069009,0.0706443334281472,0.996170977365425,0.0706318044328183,0.0390354930783815,0.510808014947857,87.9239999999991,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61110227769478,0.593444747560915,0.742832703203876,0.016639911990875,NA,0.115982422646403,0.808403398933092,0.189797587837336,5,5,0.981425825757052,"alpha+loading+joint_mu+joint_var+joint_weight",0.981927897506091,0.94531717271611,"alpha+loading+joint_mu+joint_log_var",5,1000,0.0439619999999995,FALSE,2000,0.104727513304122,0.15369822500687,1
"rep21_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",21,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.990322198527284,0.988259372658566,0.139054835739304,0.139684945764688,0.992509050375866,0.0588685362684016,0.996239480094952,0.0707734903346216,NA,NA,0.039055594174227,0.895836157032844,16.3859999999986,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0308938282880838,0.052751644370925,0.999854943819741,0.98934001948488,NA,0.00414604588135713,0.0271120615461317,0.00689428229636355,8,8,0.99446057241753,"alpha+loading+joint_mu+joint_var+joint_weight",0.99305466541836,0.993709175352831,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep21_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",21,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.981157919465452,0.968885643493294,0.194027000461339,0.193054896607465,0.984690830489842,0.0873919386800207,0.996579414059929,0.0684592153024437,0.996577420188284,0.0684321149568492,0.0393376967686349,0.639518637735267,89.3439999999973,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.443256236154359,0.489912147881404,0.872284470838299,0.196428025823502,NA,0.0834950413221579,0.508159683798743,0.124858992042698,6,6,0.983250835878693,"alpha+loading+joint_mu+joint_var+joint_weight",0.979775100585397,0.961571469063845,"alpha+loading+joint_mu+joint_log_var",6,1000,0.0446719999999987,FALSE,2000,0.0707740628750174,0.122519551565027,1
"rep22_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",22,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.990527273135506,0.989039414403779,0.137573646732432,0.143628243835614,0.992030745100288,0.0630306987877876,0.995411964016799,0.0764605437454817,NA,NA,0.0384683847692086,0.911081704751027,16.8399999999965,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0230015837621877,0.0341730490390994,0.999869358830689,0.997676349609316,NA,0.00344218315989155,0.0215424563020515,0.00545469284025404,8,8,0.993766690100743,"alpha+loading+joint_mu+joint_var+joint_weight",0.992779609866458,0.994140092497328,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep22_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",22,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.98937419791617,0.98759557303971,0.145706391635688,0.15219793588274,0.991662400853156,0.0679889106983548,0.995479862974292,0.0773960285745338,0.995485054703806,0.0773540733289505,0.0386352004159012,0.597480302683614,87.637999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.467991832802215,0.501321976096199,0.857968956824846,0.130545693804512,NA,0.0779896273229659,0.513382502365416,0.124867572408648,6,6,0.985437622746632,"alpha+loading+joint_mu+joint_var+joint_weight",0.983881287313284,0.959256546273504,"alpha+loading+joint_mu+joint_log_var",6,1000,0.0438189999999995,FALSE,2000,0.0857677126705409,0.118761330507772,1
"rep23_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",23,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.99057467129181,0.987739392294571,0.137229030306867,0.137817548114705,0.992892807175655,0.0574616899653225,0.996869781418427,0.0639255120955411,NA,NA,0.0383684967288123,0.909204537750329,16.7029999999941,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0258348558210644,0.0295231532505085,0.999745086854767,0.99583108831834,NA,0.00463912180835634,0.0307236408286879,0.00783272627477918,8,8,0.994948525838522,"alpha+loading+joint_mu+joint_var+joint_weight",0.993754011480825,0.99494197584967,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep23_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",23,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.988934414388765,0.984436619442242,0.148691089347169,0.148782965808201,0.992667382214474,0.0654258460336412,0.996903757083215,0.0657924281697678,0.996903770151111,0.0657950030393738,0.0384497121261819,0.438768659491847,88.6979999999967,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581409984882435,0.611941536064427,0.772933438702055,0.0766278103915625,NA,0.110347108911737,0.749174840488994,0.189912535631858,5,5,0.982233252462083,"alpha+loading+joint_mu+joint_var+joint_weight",0.983074142521004,0.945484884052098,"alpha+loading+joint_mu+joint_log_var",5,1000,0.0443489999999983,FALSE,2000,0.184487390639307,0.131278577433829,1
"rep24_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",24,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.990543291704046,0.987777765753158,0.137457277636789,0.137976153335531,0.992840350054276,0.0576091868173203,0.996745256364216,0.0639691537883222,NA,NA,0.0382113712661769,0.90421403637992,16.5339999999997,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0370343229232972,0.0530803865402874,0.999849514780928,0.984474930932312,NA,0.00620455989318273,0.0434720389460705,0.00937929190706563,8,8,0.994744762048396,"alpha+loading+joint_mu+joint_var+joint_weight",0.993768691617323,0.995047867070785,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep24_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",24,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.98711214585632,0.982849846594552,0.160467855282832,0.160492977850837,0.991513870123902,0.0667230788070488,0.996734107500875,0.0658487612890041,0.996734620220012,0.0658269967802868,0.0382003535840914,0.621804770045408,90.8070000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517275731674929,0.481697225650473,0.824663144289096,0.0107645799343065,NA,0.0886939515293665,0.53789161020604,0.144110418975908,6,6,0.985053517412776,"alpha+loading+joint_mu+joint_var+joint_weight",0.983257883436796,0.957997085528187,"alpha+loading+joint_mu+joint_log_var",6,1000,0.0454035000000003,FALSE,2000,0.0704016354298063,0.115359870383145,1
"rep25_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",25,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.990348247411735,0.988338432442296,0.138867568824955,0.141482180912868,0.992598256115312,0.0592255593539986,0.996144078820021,0.0732503625696752,NA,NA,0.0388994226830027,0.8853909438174,17.262999999999,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0337076460020016,0.0376273509365175,0.999681580969101,0.991617660988538,NA,0.00644090633844424,0.0430892895392026,0.0103679458882042,8,8,0.994288797063612,"alpha+loading+joint_mu+joint_var+joint_weight",0.993071482787717,0.994012895018914,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep25_balanced_moderate_few_positive_cross_n1000_p500_H3_G2-2-2_sep1",25,"n1000p500",1000,500,3,"2-2-2","2-2-2",8,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,FALSE,18,"joint_mixture_factor_gibbs",0.949066869995781,0.915674943284474,0.319005319310554,0.316211661223435,0.955540105968826,0.147586343670942,0.996120573883279,0.0765748291071,0.99612116817206,0.0766358624973343,0.0391650870314858,0.448021966345127,88.5500000000029,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.635215536068283,0.609714603545364,0.715529604886414,0.0266179909841888,NA,0.115696138988762,0.791829674495166,0.215142394304661,5,5,0.960581970209729,"alpha+loading+joint_mu+joint_var+joint_weight",0.954905381283419,0.924869015304338,"alpha+loading+joint_mu+joint_log_var",5,1000,0.0442750000000015,FALSE,2000,0.0812058831693711,0.134664836257791,1
"rep1_balanced_moderate_few_positive_cross_n1000_p500_H4_G2-2-2-2_sep1",1,"n1000p500",1000,500,4,"2-2-2-2","2-2-2-2",16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,TRUE,18,"independent_marginal_mixture",0.987106972569946,0.98395537539309,0.160500058583319,0.161458453625801,0.991073553781972,0.059595071456264,0.996237427386743,0.0738875267839466,NA,NA,0.0447223922468446,0.835387121740232,21.4360000000015,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0571985286758306,0.0530136370407248,0.999575607423267,0.993565371465086,NA,0.00652650273650333,0.0852664741958251,0.0118510602967115,16,16,0.993538358535334,"alpha+loading+joint_mu+joint_var+joint_weight",0.991810146821634,0.993824966173193,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
