"scenario","rep","np_regime","n","p","H_true","G_true","K_joint","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","intercept_sd","intercept_block_span","intercept_clip","loading_design","block_size_mode","mixture_update","mu_prior_mean","mu_prior_kappa","var_prior_shape","var_prior_scale","weight_prior_alpha","method","mean_factor_abs_cor","min_factor_abs_cor","lambda_corr","lambda_rmse","alpha_corr","alpha_rmse","alpha_raw_corr","alpha_raw_rmse","probability_rmse","joint_profile_ari","seconds","pretraining_converged","pretraining_completed_iter","selected_pretraining_iteration","pretraining_return_best_iteration","refinement_converged","refinement_completed_iter","selected_refinement_iteration","refinement_return_best_iteration","refinement_stopping_objective","joint_mu_rmse","joint_var_rmse","joint_mu_corr","joint_var_corr","joint_weight_corr","joint_weight_rmse","joint_weight_l1","joint_weight_max_abs_error","est_effective_classes_001","est_effective_classes_01","flat_parameter_corr","flat_parameter_blocks","all_parameter_corr","all_parameter_corr_raw","all_parameter_blocks","occupied_classes","posterior_kept_draws","mfa_seconds_per_iter","mfa_converged","mfa_completed_iter","mfa_final_lambda_rel_range","mfa_final_intercept_rel_range","mfa_final_occupied_range"
"rep24_balanced_moderate_few_positive_cross_n500_p500_H4_G2_sep1",24,"n500p500",500,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.429330887598806,0.274484142120254,0.529784643767143,0.862191199969435,0.992393589920325,0.112200733608411,0.992390967553255,0.112204205095406,0.0548139902426517,0.112541712989132,43.9440000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81074059997916,0.939132039011153,0.312847121191972,0.168252731460012,NA,0.141779917845452,1.61755010125152,0.434711275568007,4,3,0.552876446655416,"alpha+loading+joint_mu+joint_var+joint_weight",0.543605729595156,0.48689970288199,"alpha+loading+joint_mu+joint_log_var",4,1000,0.0219720000000002,FALSE,2000,1.14680598118081,0.341748287130601,1
"rep25_balanced_moderate_few_positive_cross_n500_p500_H4_G2_sep1",25,"n500p500",500,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.988069485114967,0.985950307943994,0.984048282341308,0.0830778903930581,0.992067776745308,0.11332759532214,NA,NA,0.0511784031523191,0.860495954653308,33.9340000000002,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.0595430686355659,0.0581258769858241,0.99842886595346,0.97209526372933,NA,0.00721381031244739,0.0942955799600764,0.015090331291376,16,16,0.987942039700523,"alpha+loading+joint_mu+joint_var+joint_weight",0.984989589126649,0.98936496791805,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA
"rep25_balanced_moderate_few_positive_cross_n500_p500_H4_G2_sep1",25,"n500p500",500,500,4,2,16,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.474432599410929,0.228327036475091,0.514422635759034,0.751922994172219,0.9912484535163,0.125560741460079,0.99125537753647,0.1255319031521,0.052472042145547,0.112648281732192,44.1600000000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.742198628965694,0.741557461846525,0.57839516264023,-0.0321951843917498,NA,0.136134447573548,1.61219002196547,0.40986168560267,4,3,0.605752285414462,"alpha+loading+joint_mu+joint_var+joint_weight",0.54981125490697,0.534194818060376,"alpha+loading+joint_mu+joint_log_var",3,1000,0.0220800000000004,FALSE,2000,0.214838132967888,0.171640310635812,0
"rep1_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",1,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.988010838343681,0.984899909282237,0.984103274618474,0.0901018562089416,0.992755399377479,0.10699367362638,NA,NA,0.0473111062170951,0.186078169766118,31.9960000000001,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.23585550243022,0.16662513231173,0.991680242387956,0.769952918157744,0.656301721755501,0.0158158243873245,0.352438068934352,0.0374045833411931,27,26,0.984419756768518,"alpha+loading+joint_mu+joint_var+joint_weight",0.967279718931461,0.982450188252223,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep1_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",1,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.547671786767582,0.264153041791506,0.59578138402777,0.7431879429105,0.991823486799857,0.151818647851867,0.991827671919575,0.15170409625642,0.0487557445276689,0.0407283007809581,43.9870000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09732604241477,0.900102578001539,0.292900584234496,-0.0296569966233241,-0.310467723003303,0.113940031866858,1.76374780031096,0.43034672385886,5,4,0.637674840623242,"alpha+loading+joint_mu+joint_var+joint_weight",0.467283275602993,0.584135142648063,"alpha+loading+joint_mu+joint_log_var+joint_weight",5,1000,0.0219935,FALSE,2000,0.927159911336645,0.31360439441136,1
"rep2_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",2,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.987293507025927,0.985264624688417,0.983742019576906,0.0892509830609678,0.992708267072343,0.0958785596353327,NA,NA,0.0483498583700318,0.232183140049418,31.6539999999995,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.286487563676357,0.190401790074434,0.993385813209175,0.665446548058004,0.759180972176919,0.0171520489402913,0.401448146228704,0.0321553162096768,27,25,0.9820663050947,"alpha+loading+joint_mu+joint_var+joint_weight",0.961023215579995,0.977010952005719,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep2_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",2,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.562965598903475,0.312032106419676,0.765422211581378,0.6820989768782,0.991230467261836,0.103402859590867,0.991246443465902,0.103304501701062,0.055361069030352,0.0231109910177406,44.2869999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.59568054031759,1.66610389527773,0.257687790677621,0.0803777632248177,-0.162669098107815,0.124187992358978,1.79900734616305,0.524410955243652,7,3,0.613073575828974,"alpha+loading+joint_mu+joint_var+joint_weight",0.536960845984795,0.550203470093103,"alpha+loading+joint_mu+joint_log_var+joint_weight",4,1000,0.0221434999999997,FALSE,2000,1.63281828887291,0.248468748068841,2
"rep3_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",3,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.987152629994844,0.983406348148942,0.984415459697489,0.088474785953085,0.992710387259529,0.111184651023742,NA,NA,0.0478952375014228,0.258759836267836,33.6759999999995,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.320572082545767,0.186788666609543,0.996612735822899,0.813566244805705,0.711067536461077,0.0194188233686804,0.433482403192785,0.0408951027079365,27,25,0.983186084822539,"alpha+loading+joint_mu+joint_var+joint_weight",0.960495671354733,0.981538630068192,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep3_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",3,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.590782184651413,0.350450373269457,0.798040670021312,0.687844842513472,0.992342215809626,0.143918771323878,0.99233579898623,0.144012754940215,0.0493717767980431,0.0215983961858275,43.9319999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83385006200878,0.841611166694441,0.341003441997741,0.198038333633502,-0.234572943222616,0.118456630704113,1.75864437736442,0.482644660259969,6,4,0.761359242135177,"alpha+loading+joint_mu+joint_var+joint_weight",0.597580526856338,0.682996331709252,"alpha+loading+joint_mu+joint_log_var+joint_weight",5,1000,0.0219659999999999,FALSE,2000,0.93266251347966,0.257628031564462,2
"rep4_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",4,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.988431589728276,0.985718529179447,0.984152735143908,0.0879441529611937,0.992174247433828,0.0980549733383456,NA,NA,0.0473163347334896,0.214719037464582,32.9009999999998,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.254188925055825,0.204164062658795,0.995554467114198,0.647651862205462,0.720385269732557,0.0158706018637,0.373671459077368,0.0289252501838776,27,26,0.983448573410475,"alpha+loading+joint_mu+joint_var+joint_weight",0.962217457130616,0.974817872348399,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep4_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",4,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.553514053351579,0.393974496092577,0.538668513236697,0.813366723283198,0.992807835584485,0.116104487681195,0.992808710172029,0.116121942162689,0.0473033859652189,0.0558871138616936,43.9440000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0356411242044,0.678430495870098,0.39245258630695,0.161710358626302,-0.314656484976139,0.113386104483587,1.78003375526746,0.412277400822292,4,4,0.636942233405284,"alpha+loading+joint_mu+joint_var+joint_weight",0.435892709067419,0.597637401863536,"alpha+loading+joint_mu+joint_log_var+joint_weight",5,1000,0.0219720000000002,FALSE,2000,0.647899037591265,0.253082563068841,1
"rep5_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",5,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.985660209415852,0.983026229141379,0.981814087609224,0.0916014379750125,0.99335325166252,0.125561134363068,NA,NA,0.0479734113962446,0.233091413317566,32.1540000000005,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.323149155191291,0.216646784254889,0.992158904164305,0.62483074562812,0.570136296242427,0.0192691784070409,0.450641138788031,0.0441259236442928,27,24,0.980791199391338,"alpha+loading+joint_mu+joint_var+joint_weight",0.954128381793999,0.973099829676667,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep5_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",5,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.527565328250717,0.363418357368968,0.528467861611807,0.853878700816049,0.990463061134997,0.205083717072726,0.990471546411353,0.204875856217266,0.0480827891009125,0.0464754090018378,43.6689999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04497967842958,0.676265062821816,0.386148623321895,0.164187674339191,-0.316787517064084,0.113455788416613,1.77650869604088,0.394894398749689,4,4,0.639816535673531,"alpha+loading+joint_mu+joint_var+joint_weight",0.441597240328532,0.594565598977723,"alpha+loading+joint_mu+joint_log_var+joint_weight",4,1000,0.0218344999999999,FALSE,2000,0.507015556423074,0.274185757975292,2
"rep6_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",6,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.986925159022703,0.985654599818634,0.984291407260723,0.0877909246152976,0.993989866882719,0.131602672256497,NA,NA,0.0470016445810295,0.22233386222727,32.2510000000002,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.270055826668591,0.227979923794516,0.998705295197199,0.677127944860385,0.800713303882465,0.0179707089352869,0.384503149909333,0.0461780002079061,27,26,0.982387031265825,"alpha+loading+joint_mu+joint_var+joint_weight",0.960202608101096,0.974654039745308,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep6_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",6,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.562762696381529,0.412357225295534,0.659280455737766,0.778004647601545,0.992359555569449,0.200009417593311,0.992358371361062,0.199795401721902,0.047569853632475,0.0506007381161703,43.9570000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33960035790236,0.713250805501524,0.351748869526495,0.129893667580397,-0.169452600865211,0.110588917533276,1.77863970842234,0.381762730765581,4,3,0.692977374674229,"alpha+loading+joint_mu+joint_var+joint_weight",0.530052830026103,0.633593437814672,"alpha+loading+joint_mu+joint_log_var+joint_weight",4,1000,0.0219785000000002,FALSE,2000,0.77043291960631,0.390884394857407,1
"rep7_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",7,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.984774696991102,0.980095110971905,0.979701142200726,0.0972025379913156,0.992691661145327,0.0949917606994419,NA,NA,0.0480886424021046,0.2238153251817,31.6139999999996,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.214160091333855,0.178832728430251,0.990441595841778,0.799034077081642,0.681071041659002,0.0123013518398994,0.305994177503097,0.0214725554901394,27,27,0.982898633519568,"alpha+loading+joint_mu+joint_var+joint_weight",0.968926383101663,0.98041907094161,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep7_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",7,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.427752667828602,0.15005919931083,0.318305597553145,0.946600484927,0.992309625453785,0.110005930296953,0.992306174931082,0.110021088262254,0.0482688262600084,0.0408314549993367,43.9260000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.133692863294,0.680435855325058,0.41530935961027,0.0124131243686401,-0.188479091313724,0.107237726173709,1.71069676147161,0.39212655859559,5,5,0.487150394401734,"alpha+loading+joint_mu+joint_var+joint_weight",0.310428567113223,0.458672638154127,"alpha+loading+joint_mu+joint_log_var+joint_weight",5,1000,0.0219630000000002,FALSE,2000,0.596312452570013,0.307249620466669,1
"rep8_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",8,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.987146212485296,0.984941341200178,0.984073622036306,0.0876339056892124,0.994322571408009,0.0932553630262887,NA,NA,0.0475494610874365,0.255277310586518,32.4949999999999,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.223070392862671,0.187221737648611,0.99594686524055,0.681110761814289,0.795058878355813,0.0166374187516725,0.352901673761554,0.0396623988918097,27,26,0.986032990267235,"alpha+loading+joint_mu+joint_var+joint_weight",0.965583067813507,0.98218320466975,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep8_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",8,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.601122177845076,0.372784604341683,0.613359103753003,0.641093344146318,0.993583320771365,0.111529446647279,0.993584101776812,0.111397771080331,0.0480462399888628,0.0365063077488907,43.9840000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12583041394749,0.7274004045386,0.414366556929779,0.141820008363899,-0.367645212121484,0.113592808686147,1.82877464108312,0.397651153800331,4,3,0.697946314073994,"alpha+loading+joint_mu+joint_var+joint_weight",0.463345464279374,0.634831040707336,"alpha+loading+joint_mu+joint_log_var+joint_weight",4,1000,0.0219920000000002,FALSE,2000,0.94061974826111,0.186407742847646,1
"rep9_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",9,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.985064668927515,0.979378830005892,0.98150030421527,0.0912856299005354,0.994545929293279,0.0943616252165961,NA,NA,0.0487487711350176,0.225831837509495,32.027,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.196082782465465,0.176391172319021,0.995933826926658,0.801597277404796,0.74231723244442,0.0135860586836766,0.303081299224668,0.0310533200053696,27,27,0.98515231832801,"alpha+loading+joint_mu+joint_var+joint_weight",0.96816437021553,0.980990090862075,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep9_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",9,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.499054575690233,0.25378778696245,0.777487316797323,0.756015803060347,0.990629509150209,0.1368364412547,0.990625064749,0.136817397910723,0.0517854740979108,0.0196548279522336,43.7160000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56802851935879,1.20383293112073,0.283179207467432,0.111754385641853,-0.159952695550928,0.131928940731668,1.85465434314337,0.503937602328972,4,2,0.70019369953761,"alpha+loading+joint_mu+joint_var+joint_weight",0.565250916705188,0.626719353150251,"alpha+loading+joint_mu+joint_log_var+joint_weight",3,1000,0.0218580000000002,FALSE,2000,1.4218499847827,0.3222564530423,1
"rep10_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",10,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.986042646467423,0.98490981849464,0.98353318568242,0.0934367101530503,0.993790044938029,0.0873180893039369,NA,NA,0.0474092614298622,0.241054399663333,30.7430000000004,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.198034523873093,0.205530718449063,0.997935263278774,0.711385229515985,0.74228427148379,0.0127837860488749,0.275712267111032,0.0311868395391472,27,27,0.984876390531445,"alpha+loading+joint_mu+joint_var+joint_weight",0.970025035198165,0.978872885850702,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep10_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",10,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.527554540180928,0.30384045849198,0.390707479665902,0.72417622533925,0.993518379739028,0.0922896878486582,0.993518284504165,0.0922883785755066,0.0473584131371715,0.0585667842939936,44.0100000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714614072456273,0.689538143531575,0.596020784680605,-0.0189221317725064,-0.241793242152988,0.116418431105321,1.81600805116014,0.458919635994232,3,3,0.579605326497696,"alpha+loading+joint_mu+joint_var+joint_weight",0.323942255686346,0.544576478551465,"alpha+loading+joint_mu+joint_log_var+joint_weight",3,1000,0.0220050000000001,FALSE,2000,0.177101332251838,0.181083593153268,1
"rep11_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",11,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.986688306244861,0.984037662282471,0.983416913932205,0.0901027361088187,0.994089093369251,0.092935322202273,NA,NA,0.0477902751344977,0.220774207976488,30.9679999999989,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.272558266223808,0.168152866321986,0.995121117768576,0.74739269818702,0.782764300569604,0.0200431149112824,0.441927745209559,0.0456315048263633,27,24,0.984853558539596,"alpha+loading+joint_mu+joint_var+joint_weight",0.956850852721339,0.980169888409607,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep11_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",11,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.457919951877078,0.298011937004329,0.770893818697512,0.765758107819172,0.993639151519855,0.123273291238506,0.993633250559527,0.12321087994479,0.0533068645275065,0.0187297757288504,44.1460000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83867909335874,1.55086818604183,0.287718289612842,0.300427771030499,-0.319457447487238,0.129672933684427,1.8262919641107,0.566287859729073,4,3,0.622192650970115,"alpha+loading+joint_mu+joint_var+joint_weight",0.548494635090721,0.549273776936356,"alpha+loading+joint_mu+joint_log_var+joint_weight",4,1000,0.0220730000000003,FALSE,2000,1.73952206552894,0.329613168384011,1
"rep12_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",12,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.986425214568496,0.982975713736294,0.982309728540331,0.0899984150424477,0.990942526829107,0.110752274159139,NA,NA,0.0480432531369411,0.225593611260343,30.603000000001,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.249838213728593,0.138266464233807,0.994815152898442,0.938137756939115,0.804601044760422,0.0160967175171713,0.389654087201431,0.0348022502745737,27,25,0.982659474691975,"alpha+loading+joint_mu+joint_var+joint_weight",0.964804463914238,0.983710312340161,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep12_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",12,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.488351320320595,0.245508734958256,0.761766334196102,0.799905945033623,0.990269239089322,0.116085155595811,0.990261114410411,0.116096477016688,0.052777906906247,0.00348641419717238,43.8679999999986,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79276961116109,1.55908792435898,0.303024222151858,0.25644103265195,-0.203405432764348,0.138955255431154,1.81962575817728,0.644831085704045,6,3,0.614634719796048,"alpha+loading+joint_mu+joint_var+joint_weight",0.535555466927646,0.544978130775065,"alpha+loading+joint_mu+joint_log_var+joint_weight",4,1000,0.0219339999999993,FALSE,2000,1.53793632239147,0.324198695706743,1
"rep13_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",13,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.987854702801497,0.9869221941021,0.982015794872348,0.0912336349547671,0.993869956251614,0.0989884855826487,NA,NA,0.0474398216711549,0.205162144480732,32.780999999999,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.268049011461455,0.142173912035392,0.993979371858784,0.867341524575806,0.800795741976294,0.0176336254016485,0.393529009263524,0.0401492791520938,27,25,0.984453753109825,"alpha+loading+joint_mu+joint_var+joint_weight",0.962414807402745,0.983851720713356,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
"rep13_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",13,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like",NA,NA,NA,NA,NA,NA,"joint_mixture_factor_gibbs",0.509028853365261,0.277914556829078,0.789787516669315,0.732603879543531,0.991671742215967,0.154361419415427,0.991674671617393,0.154323885441675,0.0510010062516528,0.0200052929606383,43.5900000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.42782067405665,1.22985427503026,0.364922265518933,0.19038557384148,-0.312042939908355,0.120374413530494,1.80437409712234,0.455321561125768,6,3,0.672670197014543,"alpha+loading+joint_mu+joint_var+joint_weight",0.580340682650555,0.59932444682262,"alpha+loading+joint_mu+joint_log_var+joint_weight",5,1000,0.0217950000000001,FALSE,2000,1.79711455504342,0.412683615298121,1
"rep14_balanced_moderate_few_positive_cross_n500_p500_H3_G3_sep1",14,"n500p500",500,500,3,3,27,1,"equal","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_few_positive_cross","moderate_ifeval_like","map",0,0.01,2,1.5,1,"independent_marginal_mixture",0.988891999590823,0.987386676419838,0.984558175747178,0.0882329566866148,0.99295600439089,0.0956071870966141,NA,NA,0.0484502701585871,0.238654742639284,31.6750000000011,FALSE,10,10,TRUE,TRUE,3,3,TRUE,"posterior_objective",0.299943324592957,0.215582046546848,0.993570866388707,0.664951342888006,0.670843682901277,0.0170423439814323,0.423149422209416,0.0273290599207925,27,25,0.981719579520419,"alpha+loading+joint_mu+joint_var+joint_weight",0.960962815906378,0.975245501364106,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA
