"mixture_scenario","n","p","H","G_config","estimated_vs_oracle_signal_rmse_mean","estimated_vs_oracle_signal_rmse_median","estimated_vs_oracle_signal_rmse_sd","estimated_vs_oracle_signal_rmse_se","estimated_vs_oracle_signal_rmse_n_replications","estimated_vs_oracle_alpha_rmse_mean","estimated_vs_oracle_alpha_rmse_median","estimated_vs_oracle_alpha_rmse_sd","estimated_vs_oracle_alpha_rmse_se","estimated_vs_oracle_alpha_rmse_n_replications","estimated_vs_oracle_linear_predictor_rmse_mean","estimated_vs_oracle_linear_predictor_rmse_median","estimated_vs_oracle_linear_predictor_rmse_sd","estimated_vs_oracle_linear_predictor_rmse_se","estimated_vs_oracle_linear_predictor_rmse_n_replications","estimated_vs_oracle_probability_rmse_mean","estimated_vs_oracle_probability_rmse_median","estimated_vs_oracle_probability_rmse_sd","estimated_vs_oracle_probability_rmse_se","estimated_vs_oracle_probability_rmse_n_replications","estimated_vs_oracle_subspace_distance_mean","estimated_vs_oracle_subspace_distance_median","estimated_vs_oracle_subspace_distance_sd","estimated_vs_oracle_subspace_distance_se","estimated_vs_oracle_subspace_distance_n_replications","estimated_vs_full_oracle_z_rmse_mean","estimated_vs_full_oracle_z_rmse_median","estimated_vs_full_oracle_z_rmse_sd","estimated_vs_full_oracle_z_rmse_se","estimated_vs_full_oracle_z_rmse_n_replications","oracle_lowrank_vs_full_oracle_z_rmse_mean","oracle_lowrank_vs_full_oracle_z_rmse_median","oracle_lowrank_vs_full_oracle_z_rmse_sd","oracle_lowrank_vs_full_oracle_z_rmse_se","oracle_lowrank_vs_full_oracle_z_rmse_n_replications"
"moderate_overlap",200,2000,10,"2-2-2-2-2-2-2-2-2-2",0.455628688004337,0.455557961900763,0.00414690936955553,0.000829381873911106,25,0.148313998009729,0.148221217670104,0.0052012903258235,0.0010402580651647,25,0.479179241649428,0.478999407155828,0.00502887264747548,0.0010057745294951,25,0.0769285142032636,0.0769425424210155,0.000521747414849752,0.00010434948296995,25,0.0937609240475146,0.0931299820949341,0.00283116946775194,0.000566233893550388,25,1.08071385729468,1.08054670919781,0.00250564655865363,0.000501129311730726,25,0.969919786640281,0.969961270045971,0.001101720545904,0.0002203441091808,25
"moderate_overlap",200,2000,10,"3-3-3-3-3-3-3-3-3-3",0.446333087094823,0.446217397754384,0.00573857723401195,0.00114771544680239,25,0.136211869686651,0.135382587426198,0.00439364413065093,0.000878728826130186,25,0.466664428414891,0.466990845394236,0.00656341609890212,0.00131268321978042,25,0.0807043362251635,0.0806974029384416,0.000467594429488627,9.35188858977255e-05,25,0.0971434652551097,0.0973629962778711,0.00247516493706359,0.000495032987412718,25,1.074849552421,1.07500438119922,0.003186762870519,0.000637352574103801,25,0.969549470647847,0.969586722165832,0.00125777166391649,0.000251554332783297,25
"moderate_overlap",400,500,5,"2-2-2-2-2",0.297156338511517,0.297124436168234,0.00501395973276135,0.00100279194655227,25,0.11096515307836,0.110482269407159,0.00535344295091619,0.00107068859018324,25,0.317222987490275,0.317048298512973,0.00615579849489079,0.00123115969897816,25,0.047694214892247,0.0476916933343212,0.000572278642641265,0.000114455728528253,25,0.122139853945229,0.122305506263709,0.00236658621822591,0.000473317243645182,25,1.03673210865712,1.03758296749481,0.00202038604398754,0.000404077208797508,25,0.987443999414839,0.987484908755546,0.00127015615765531,0.000254031231531061,25
"moderate_overlap",400,500,5,"3-3-3-3-3",0.294069800319228,0.294751271090079,0.00537936392588459,0.00107587278517692,25,0.0957555809731334,0.0953355883129375,0.00410586706573901,0.000821173413147801,25,0.30928099623578,0.308842877566228,0.00607316392694636,0.00121463278538927,25,0.0498540240893266,0.0499339950193724,0.000391706241716785,7.8341248343357e-05,25,0.128374525154897,0.128437035943672,0.00353082374381214,0.000706164748762428,25,1.0339110316878,1.03342273571739,0.00262983238705264,0.000525966477410528,25,0.987075833664573,0.987039779679659,0.0019514512280622,0.00039029024561244,25
"moderate_overlap",400,500,10,"2-2-2-2-2-2-2-2-2-2",0.415501811658297,0.416475214198968,0.00504215229320142,0.00100843045864028,25,0.106834512891819,0.105925784403697,0.0039589619836887,0.00079179239673774,25,0.429034455747161,0.429808518843734,0.00502672342371323,0.00100534468474265,25,0.0702436015144573,0.0703370237988816,0.000634485264825921,0.000126897052965184,25,0.152722208801097,0.152802553494732,0.00206153711202591,0.000412307422405181,25,1.06461493644296,1.06448325058451,0.00240122645890475,0.000480245291780949,25,0.975741260307204,0.975627850540419,0.0014331323562935,0.000286626471258699,25
"moderate_overlap",400,500,10,"3-3-3-3-3-3-3-3-3-3",0.412377153668363,0.413135232291916,0.00674595741105673,0.00134919148221135,25,0.0974865644494803,0.0965787463734072,0.0034289105804763,0.000685782116095259,25,0.42376054360173,0.424295428835461,0.00649707919501478,0.00129941583900296,25,0.0718270363595019,0.0717912126595871,0.000683620134723601,0.00013672402694472,25,0.15597580334983,0.157187377438177,0.00261270033497956,0.000522540066995911,25,1.06327129891985,1.06353773099058,0.00284881790573646,0.000569763581147292,25,0.976597687332767,0.976283758553027,0.00147922133596707,0.000295844267193415,25
"moderate_overlap",400,1000,5,"2-2-2-2-2",0.269856103529542,0.269923459566244,0.00453391040377667,0.000906782080755333,25,0.119136203968365,0.118347229289804,0.00518754816009131,0.00103750963201826,25,0.295005437279263,0.294517547874615,0.00587296093104674,0.00117459218620935,25,0.0427488371521049,0.0427772448304025,0.000364403361407103,7.28806722814207e-05,25,0.0906464519370307,0.0901622025793488,0.00225546684660648,0.000451093369321296,25,1.03322503362489,1.03359864139876,0.00182332459995619,0.000364664919991238,25,0.990492227798308,0.990634968277203,0.000993218348649735,0.000198643669729947,25
"moderate_overlap",400,1000,5,"3-3-3-3-3",0.261980700235312,0.261734150361177,0.00619050647129452,0.0012381012942589,25,0.10045825303451,0.0995921357966598,0.00451433524035554,0.000902867048071109,25,0.280595713790106,0.28036596529344,0.00708187463875595,0.00141637492775119,25,0.0448775938363101,0.0447802635543784,0.00038156998286077,7.6313996572154e-05,25,0.0980178795546134,0.0975825717749586,0.00223364921011201,0.000446729842022402,25,1.02910746765084,1.02904591423245,0.00237948625603977,0.000475897251207955,25,0.990422632628867,0.99069734338632,0.00123923692950117,0.000247847385900234,25
"moderate_overlap",400,1000,10,"2-2-2-2-2-2-2-2-2-2",0.373787637061656,0.373543989333361,0.00405039460050183,0.000810078920100366,25,0.11503267772852,0.114822619527891,0.00365545669295311,0.000731091338590622,25,0.391097872908072,0.390727287085134,0.00464866803987964,0.000929733607975929,25,0.0617872195477518,0.0617496803013858,0.000291514109202927,5.83028218405853e-05,25,0.112789198004653,0.112696166599076,0.00204838049296225,0.000409676098592449,25,1.05504854098444,1.0547886595608,0.00232570049251238,0.000465140098502477,25,0.980717145758278,0.98073925208088,0.00116756281104168,0.000233512562208336,25
"moderate_overlap",400,1000,10,"3-3-3-3-3-3-3-3-3-3",0.355846858799256,0.355407844672722,0.00347092231471356,0.000694184462942711,25,0.0987727964195939,0.0993029126350222,0.00361329603822006,0.000722659207644012,25,0.369311443810228,0.369067148405112,0.00410903250782125,0.000821806501564251,25,0.063876091942235,0.063775607361085,0.000373717266140761,7.47434532281522e-05,25,0.117294428280285,0.11741625097186,0.00182272766125163,0.000364545532250326,25,1.04742128469223,1.04750084409458,0.0015771761135149,0.000315435222702981,25,0.981032847132245,0.981115677460903,0.000998630784464773,0.000199726156892955,25
"moderate_overlap",400,1500,5,"2-2-2-2-2",0.267146631868995,0.267416371457281,0.00523640850761324,0.00104728170152265,25,0.125312023845726,0.124725964844709,0.00623617729070925,0.00124723545814185,25,0.295103275737952,0.294291367355259,0.0070813997850934,0.00141627995701868,25,0.0411351934202791,0.0410995527982,0.000351297133885434,7.02594267770868e-05,25,0.0772139902070006,0.0772841425978461,0.00193854549910106,0.000387709099820211,25,1.03361568899083,1.03329560743114,0.00217072768661836,0.000434145537323673,25,0.990819129081594,0.990514416071831,0.00109543569802258,0.000219087139604516,25
"moderate_overlap",400,1500,5,"3-3-3-3-3",0.253232009153933,0.253868402499052,0.00530400112327649,0.0010608002246553,25,0.102955732204962,0.103424962047921,0.00446084497134411,0.000892168994268823,25,0.273378077714934,0.274708434923887,0.00619729292615464,0.00123945858523093,25,0.0431142338948296,0.0432292492680873,0.000317904756016266,6.35809512032531e-05,25,0.0844162233288147,0.0844651824927359,0.00248981640999401,0.000497963281998801,25,1.02755684965942,1.02734543700173,0.00172074286217874,0.000344148572435747,25,0.990777906071384,0.99052702770292,0.00107939007086991,0.000215878014173983,25
"moderate_overlap",400,1500,10,"2-2-2-2-2-2-2-2-2-2",0.369930115386441,0.370588682545385,0.0050251211994987,0.00100502423989974,25,0.123708291706005,0.123117484625031,0.00476014691433556,0.000952029382867113,25,0.390080507488229,0.39050465637572,0.00605734681471502,0.001211469362943,25,0.0588013375985239,0.058742684260549,0.000292208804053722,5.84417608107444e-05,25,0.0967825072834364,0.096915366635041,0.00169998529602822,0.000339997059205644,25,1.05695519557369,1.05700045724264,0.00243289256825071,0.000486578513650142,25,0.9829836633656,0.982868438329152,0.00079553301428168,0.000159106602856336,25
"moderate_overlap",400,1500,10,"3-3-3-3-3-3-3-3-3-3",0.33951281009611,0.341260242318077,0.00448549131429091,0.000897098262858182,25,0.102565373693514,0.102649382009665,0.00394623954513604,0.000789247909027208,25,0.354678321505868,0.356507018532372,0.00521986343913431,0.00104397268782686,25,0.0607884359509294,0.0608140323091907,0.000303107513212813,6.06215026425625e-05,25,0.0995666597678602,0.0995890301392369,0.00190110549720777,0.000380221099441555,25,1.04425029617818,1.04430476994798,0.00189283162053489,0.000378566324106978,25,0.982826051429936,0.98284477891181,0.000819848294870763,0.000163969658974153,25
"moderate_overlap",400,2000,5,"2-2-2-2-2",0.264724401331166,0.263806937776448,0.00613992166387152,0.0012279843327743,25,0.126862567204886,0.127147781684889,0.00521157246185586,0.00104231449237117,25,0.293568296226644,0.292119567765878,0.00743302239761955,0.00148660447952391,25,0.0402585122654861,0.0402220849025039,0.000285507470632828,5.71014941265657e-05,25,0.0696912259847318,0.069999871040639,0.00183226893625898,0.000366453787251796,25,1.03371549743193,1.03317316631718,0.00213031038596941,0.000426062077193883,25,0.991332963776435,0.991239334905952,0.000742670815348205,0.000148534163069641,25
"moderate_overlap",400,2000,5,"3-3-3-3-3",0.246248481522504,0.246310441505858,0.00465039292699253,0.000930078585398506,25,0.101883809512771,0.10261180951703,0.00473222422493243,0.000946444844986486,25,0.266510290524675,0.26731495636701,0.00587629718812995,0.00117525943762599,25,0.0421195520408921,0.042107383497214,0.000270415629834917,5.40831259669835e-05,25,0.0766563908709583,0.0773468719859061,0.00190225753807621,0.000380451507615243,25,1.02625104778869,1.0258892966982,0.00174488189771122,0.000348976379542244,25,0.991264060271143,0.991075618943469,0.000743621997230444,0.000148724399446089,25
"moderate_overlap",400,2000,10,"2-2-2-2-2-2-2-2-2-2",0.363413340438399,0.363457530622264,0.00546595822686028,0.00109319164537206,25,0.126660161168092,0.126537051417723,0.00585956437434178,0.00117191287486836,25,0.384877276122635,0.385757060085291,0.00670645727223002,0.001341291454446,25,0.0570227534750697,0.057052478371128,0.000264212083739325,5.28424167478649e-05,25,0.0866384572659507,0.0867635643143384,0.00132882284441652,0.000265764568883304,25,1.05578224283527,1.05594632691264,0.00230583900451674,0.000461167800903347,25,0.983671019789892,0.983550355656135,0.000871691907779216,0.000174338381555843,25
"moderate_overlap",400,2000,10,"3-3-3-3-3-3-3-3-3-3",0.332376404775067,0.331274222719038,0.00384123015994536,0.000768246031989073,25,0.103841666130717,0.104030524061958,0.00350837716915547,0.000701675433831094,25,0.348229357630649,0.347838900552256,0.00450251888649545,0.00090050377729909,25,0.0591850549719034,0.0591789658181724,0.000270637118906257,5.41274237812513e-05,25,0.0906984076587249,0.0907607671265127,0.00132717458888899,0.000265434917777799,25,1.043010228525,1.04277478304154,0.00151569948386826,0.000303139896773651,25,0.983757676443606,0.983594039461409,0.000905794832759588,0.000181158966551918,25
"separated",100,500,5,"2-2-2-2-2",0.51098660182908,0.512446926262948,0.0234800095180648,0.00469600190361295,25,0.202719650701525,0.20150615045709,0.00904614011451928,0.00180922802290385,25,0.549749513771594,0.550547463346517,0.0247035316152943,0.00494070632305886,25,0.0789018657676355,0.0784522523034616,0.00145038853532898,0.000290077707065795,25,0.129726747674615,0.130251988717556,0.00645901319944533,0.00129180263988907,25,1.10920108985056,1.10801692582075,0.0120872269949819,0.00241744539899638,25,0.964990410718414,0.965579894256656,0.00299661352551056,0.000599322705102113,25
"separated",100,500,5,"3-3-3-3-3",0.534371432037096,0.528737748064484,0.018073987215053,0.0036147974430106,25,0.20283001373443,0.202870272436714,0.00962353319702096,0.00192470663940419,25,0.571633856845663,0.569387860874978,0.0185429036707295,0.00370858073414591,25,0.0863782938899365,0.0864960978515505,0.0010490560320811,0.00020981120641622,25,0.137918075548388,0.136944971016862,0.00624500801398075,0.00124900160279615,25,1.11933024062754,1.11731871722278,0.0102963668911435,0.00205927337822871,25,0.96448384566982,0.965035797038777,0.00372264645554026,0.000744529291108052,25
"separated",100,500,10,"2-2-2-2-2-2-2-2-2-2",0.831902514491606,0.824060364570865,0.0413852909111806,0.00827705818223612,25,0.23649812872111,0.234146355861196,0.0165689558947597,0.00331379117895194,25,0.864902787863139,0.856268729906781,0.0438285931181723,0.00876571862363447,25,0.117205009259574,0.116849561965842,0.00184397873559797,0.000368795747119594,25,0.174321634813449,0.173506047257495,0.00796961783146072,0.00159392356629215,25,1.26819343966808,1.26109125823664,0.0290327997454568,0.00580655994909136,25,0.934031963270743,0.934214196166145,0.00253285094548098,0.000506570189096197,25
"separated",100,500,10,"3-3-3-3-3-3-3-3-3-3",0.882107158398408,0.879111163472129,0.0196424729579055,0.0039284945915811,25,0.252083851761511,0.253138010377256,0.00994383329313471,0.00198876665862694,25,0.917457330945794,0.914371382834849,0.0203273064583695,0.00406546129167391,25,0.123454655907985,0.123341415523742,0.00109733436129023,0.000219466872258045,25,0.18084083936614,0.180597966884259,0.00630858018772497,0.00126171603754499,25,1.3036715961855,1.30375054966276,0.0141761438632617,0.00283522877265233,25,0.934070638336158,0.934016316175208,0.00315889683351521,0.000631779366703043,25
"separated",100,1000,5,"2-2-2-2-2",0.457562253686582,0.456300597086871,0.0109915991119101,0.00219831982238202,25,0.194063924482542,0.194128481479971,0.00691738319137075,0.00138347663827415,25,0.497043498981186,0.495265109712654,0.0118013827073101,0.00236027654146201,25,0.0745831312286019,0.0745442832496038,0.000918201936545129,0.000183640387309026,25,0.0984102606282136,0.0979887033631301,0.00502754684441773,0.00100550936888355,25,1.08605601038926,1.08569291887971,0.00493215741584033,0.000986431483168066,25,0.96690791473195,0.967402801137571,0.00245942512053745,0.00049188502410749,25
"separated",100,1000,5,"3-3-3-3-3",0.48483689141985,0.484571602481638,0.0136250264552942,0.00272500529105884,25,0.193478431096143,0.194255811564984,0.00737031261787448,0.0014740625235749,25,0.522042306436075,0.519590366215586,0.0145383548697131,0.00290767097394262,25,0.0823170599309607,0.0824216343758875,0.000768327590455594,0.000153665518091119,25,0.10845717925255,0.107689029041809,0.00631139486505382,0.00126227897301076,25,1.09730307002777,1.09740479439322,0.00720094031059087,0.00144018806211817,25,0.966751806262889,0.966752020228414,0.00186786439326833,0.000373572878653666,25
"separated",100,1000,10,"2-2-2-2-2-2-2-2-2-2",0.700400767487916,0.702229068779612,0.0208784047526115,0.0041756809505223,25,0.207197850728051,0.207890972329204,0.00689474692904821,0.00137894938580964,25,0.73041378234903,0.732349238099084,0.0216986584164323,0.00433973168328645,25,0.108345350240748,0.108594221063521,0.00118776506201067,0.000237553012402133,25,0.131435031472272,0.129853538849707,0.006461983626154,0.0012923967252308,25,1.18583655865559,1.18527560957529,0.0131864893252713,0.00263729786505425,25,0.938221275750817,0.938090078921001,0.00251806268069561,0.000503612536139122,25
"separated",100,1000,10,"3-3-3-3-3-3-3-3-3-3",0.774242253029008,0.770421226415441,0.0317027313333099,0.00634054626666198,25,0.235592842785758,0.233673986474636,0.0111558310970022,0.00223116621940044,25,0.809306453086621,0.807208762455244,0.0332674461038413,0.00665348922076827,25,0.116494376420743,0.116565803939843,0.0011800036182856,0.00023600072365712,25,0.140698764320393,0.140076395670406,0.00450505419823448,0.000901010839646897,25,1.23608350403547,1.23157528149327,0.0213764890647244,0.00427529781294488,25,0.938975884704077,0.93886601129707,0.00259365275633189,0.000518730551266378,25
"separated",100,1500,5,"2-2-2-2-2",0.445489748293114,0.444679636302123,0.0111645047101622,0.00223290094203245,25,0.198141078338782,0.196429754192461,0.00854341591457619,0.00170868318291524,25,0.487606597920822,0.488366789805517,0.0125224423401349,0.00250448846802699,25,0.0732254143280391,0.0733483675081627,0.000875313565203023,0.000175062713040605,25,0.0857630704758247,0.0854096502535991,0.00454060323805691,0.000908120647611383,25,1.08277862731306,1.08289060991331,0.00623487584898744,0.00124697516979749,25,0.967911250422389,0.967873892687799,0.0022464434446729,0.000449288688934579,25
"separated",100,1500,5,"3-3-3-3-3",0.46494553276708,0.463205817206324,0.0154770906527096,0.00309541813054191,25,0.191394868507465,0.188719644817625,0.00827949009408887,0.00165589801881777,25,0.502813622401984,0.50187742170624,0.017095684692089,0.0034191369384178,25,0.080734642715457,0.0807340212140779,0.000729164507391333,0.000145832901478267,25,0.0930753599149487,0.0932292556929577,0.0048599757453656,0.000971995149073121,25,1.08963056061378,1.08871126840568,0.00701513282894038,0.00140302656578808,25,0.967868555893344,0.968022359866469,0.00203095329525604,0.000406190659051207,25
"separated",100,1500,10,"2-2-2-2-2-2-2-2-2-2",0.665308429102722,0.66513627563335,0.0149010962266639,0.00298021924533278,25,0.202285523740647,0.201616934541005,0.00556652836658904,0.00111330567331781,25,0.695395907713621,0.694629150017604,0.015213009641184,0.00304260192823679,25,0.104654582375643,0.104486376986256,0.0010267181644925,0.000205343632898499,25,0.115115862038714,0.11534701419826,0.00393099746468752,0.000786199492937504,25,1.16659537980709,1.1670382180824,0.00869618421189772,0.00173923684237954,25,0.940130601822915,0.940102083404166,0.00155473222314208,0.000310946444628416,25
"separated",100,1500,10,"3-3-3-3-3-3-3-3-3-3",0.73612929819905,0.737871183488204,0.0227466102630708,0.00454932205261417,25,0.224505393880501,0.224053042147907,0.00657473224322411,0.00131494644864482,25,0.769613135990668,0.769521660743638,0.0233373454802597,0.00466746909605194,25,0.114123640541873,0.114070468302129,0.00089121164368531,0.000178242328737062,25,0.124178826589647,0.12431595127422,0.00651488980857194,0.00130297796171439,25,1.21185766403829,1.21075484120679,0.0153916527803391,0.00307833055606782,25,0.940119322424718,0.940691090625552,0.00201909841724093,0.000403819683448185,25
"separated",100,2000,5,"2-2-2-2-2",0.437730542535761,0.436015833125181,0.0081422642702267,0.00162845285404534,25,0.197786861873151,0.197099117472486,0.00811485613627864,0.00162297122725573,25,0.480370280502823,0.479255773007956,0.0101512351042732,0.00203024702085464,25,0.0723515330415347,0.0724048234438941,0.00047131487603075,9.426297520615e-05,25,0.0785725193134649,0.0784953645290015,0.00474771181549552,0.000949542363099104,25,1.08023688424101,1.08115497035728,0.0041221652501607,0.00082443305003214,25,0.968567488626741,0.96852714032116,0.00162080499762994,0.000324160999525988,25
"separated",100,2000,5,"3-3-3-3-3",0.457592663711391,0.458333904659249,0.00914723142583973,0.00182944628516795,25,0.190892184583072,0.191049928005093,0.00589741496765525,0.00117948299353105,25,0.49583000044088,0.496298571546629,0.0100620974245208,0.00201241948490416,25,0.0799696135839412,0.0801162521982073,0.000804006878377201,0.00016080137567544,25,0.0863922591122799,0.0857714784639208,0.00409611467745837,0.000819222935491674,25,1.08705554866827,1.0866523111342,0.00476822283174126,0.000953644566348252,25,0.968600539411836,0.968461159613597,0.00213421018773825,0.00042684203754765,25
"separated",100,2000,10,"2-2-2-2-2-2-2-2-2-2",0.644967794907671,0.644242651639686,0.014030147764333,0.00280602955286659,25,0.200959827477781,0.200773466821409,0.0055032901327436,0.00110065802654872,25,0.675578998879734,0.675083166351516,0.0136691181458831,0.00273382362917661,25,0.102950080102907,0.103148739206844,0.0012242922360857,0.00024485844721714,25,0.107732579707096,0.107544807556149,0.00436948486387559,0.000873896972775118,25,1.15605183438711,1.15498217017072,0.00780391604608585,0.00156078320921717,25,0.941233323321973,0.941411755240952,0.00155143797013779,0.000310287594027558,25
"separated",100,2000,10,"3-3-3-3-3-3-3-3-3-3",0.708796827770908,0.704472708196651,0.0213696703030118,0.00427393406060236,25,0.220433116929875,0.219536618822229,0.00939101098747078,0.00187820219749416,25,0.742296569860403,0.737043108767226,0.0228802182431284,0.00457604364862567,25,0.112658388262899,0.112529925261473,0.000757879784321315,0.000151575956864263,25,0.114788765984165,0.114614053732782,0.00606712899741964,0.00121342579948393,25,1.19565392379888,1.19279281108223,0.0142731095092945,0.00285462190185889,25,0.940868983081654,0.940584825939514,0.0013237865924601,0.00026475731849202,25
"separated",200,500,5,"2-2-2-2-2",0.371186670629116,0.370330598268999,0.00649572076676431,0.00129914415335286,25,0.148962747713122,0.149130040845773,0.00612860494822739,0.00122572098964548,25,0.399991013349206,0.399855278868489,0.00744409149525156,0.00148881829905031,25,0.0587842917850991,0.0588951840864884,0.000753492118445585,0.000150698423689117,25,0.12266507794409,0.122544575176536,0.00368709704233029,0.000737419408466058,25,1.0569221391937,1.05678959435879,0.00351634779570069,0.000703269559140137,25,0.979169447334944,0.978648245266991,0.00213872411859058,0.000427744823718116,25
"separated",200,500,5,"3-3-3-3-3",0.368918356792136,0.367626632152803,0.0107287851738545,0.00214575703477089,25,0.133080163627197,0.132406792905479,0.00652879274272255,0.00130575854854451,25,0.392208587704972,0.390886895799097,0.0118554816376924,0.00237109632753847,25,0.0640431449224975,0.0642158362207076,0.000787549665085647,0.000157509933017129,25,0.129271589710028,0.129037497330144,0.00494615222882242,0.000989230445764484,25,1.05415711630433,1.05512006709213,0.00518389626525512,0.00103677925305102,25,0.979384023625105,0.978727731311976,0.00213035371913954,0.000426070743827908,25
"separated",200,500,10,"2-2-2-2-2-2-2-2-2-2",0.542003898811105,0.54205928493547,0.01083673980586,0.00216734796117199,25,0.148827307295923,0.149034414976132,0.0048985379266556,0.000979707585331121,25,0.562083541869339,0.561332902820651,0.0109762557327089,0.00219525114654177,25,0.087492003360925,0.0874020197956522,0.00105154560835383,0.000210309121670767,25,0.158922546995743,0.15811271847375,0.00406443179974935,0.00081288635994987,25,1.11174541453059,1.11000524323167,0.00629011905030316,0.00125802381006063,25,0.962095643116785,0.962643269789209,0.00222870661956257,0.000445741323912514,25
"separated",200,500,10,"3-3-3-3-3-3-3-3-3-3",0.55850486080014,0.558522255692165,0.010424832436548,0.0020849664873096,25,0.149423419427984,0.149102749477052,0.0054675657498262,0.00109351314996524,25,0.578162313942921,0.577043341511804,0.0110115988752448,0.00220231977504897,25,0.0922892581690298,0.0923705133536305,0.000754964186490014,0.000150992837298003,25,0.16441147468547,0.164695265851006,0.00342018360115558,0.000684036720231115,25,1.11961277697801,1.11980914006619,0.0054243328212127,0.00108486656424254,25,0.961781119525803,0.961973045427098,0.00210069197155592,0.000420138394311184,25
"separated",200,1000,5,"2-2-2-2-2",0.342787604899223,0.342941714391477,0.00646501900504756,0.00129300380100951,25,0.155800777784647,0.156087873723931,0.00881747669654755,0.00176349533930951,25,0.376579796561316,0.377027532496123,0.0091083663505789,0.00182167327011578,25,0.0545255360217046,0.0545459833046896,0.000616263432157116,0.000123252686431423,25,0.0918382969412039,0.0916439422023151,0.00272176325697484,0.000544352651394968,25,1.05133992809384,1.05140229298571,0.00325944431505496,0.000651888863010993,25,0.982123295987193,0.982094867642831,0.00170558020895604,0.000341116041791208,25
"separated",200,1000,5,"3-3-3-3-3",0.330117234002156,0.331492281499102,0.00579221763730583,0.00115844352746117,25,0.133211249119767,0.133042235662535,0.00526546717069664,0.00105309343413933,25,0.356002394030355,0.355326277316018,0.00675034369766775,0.00135006873953355,25,0.0595801046446291,0.0594800378023409,0.000530173187953185,0.000106034637590637,25,0.0978161736623752,0.0983340543188876,0.00363647569995139,0.000727295139990278,25,1.04453848673349,1.04428202413403,0.00263231978352695,0.000526463956705391,25,0.982640240151286,0.982573775950218,0.00115513833390234,0.000231027666780467,25
"separated",200,1000,10,"2-2-2-2-2-2-2-2-2-2",0.482465229717617,0.480693743379773,0.0048467576479031,0.000969351529580619,25,0.150049894074738,0.150299587236148,0.00568905311807175,0.00113781062361435,25,0.505284284031409,0.503432404051141,0.0055040741401213,0.00110081482802426,25,0.0789990628167027,0.078902567041409,0.000678461366965844,0.000135692273393169,25,0.116805779555269,0.116907443756195,0.00257497533465705,0.00051499506693141,25,1.08926011659324,1.08870240754412,0.0026387179647105,0.0005277435929421,25,0.966700113309236,0.966461062417853,0.00125764292281812,0.000251528584563623,25
"separated",200,1000,10,"3-3-3-3-3-3-3-3-3-3",0.476675969449682,0.479364547948692,0.00769195249318037,0.00153839049863607,25,0.137613697876932,0.137588339653653,0.00381820915701714,0.000763641831403428,25,0.496149447010645,0.498547628023755,0.00816694208763579,0.00163338841752716,25,0.0845376379457331,0.0844934846373614,0.000704189251769211,0.000140837850353842,25,0.122983687420548,0.123367730311708,0.00349449864191881,0.000698899728383762,25,1.08523980951568,1.08535400447623,0.0036733311121577,0.00073466622243154,25,0.967052674705026,0.967122133595544,0.0015358291711266,0.00030716583422532,25
"separated",200,1500,5,"2-2-2-2-2",0.341399456547824,0.340479839739682,0.00616876355492073,0.00123375271098415,25,0.164241739149595,0.165029667524848,0.00668896079779208,0.00133779215955842,25,0.378872314070256,0.378410882377107,0.00817716891588239,0.00163543378317648,25,0.0530977669833858,0.0529672467229197,0.000451072790870833,9.02145581741667e-05,25,0.0776171080361998,0.0776426614325054,0.00145292672327584,0.000290585344655168,25,1.0531959565811,1.05334813903705,0.00335872201637205,0.000671744403274409,25,0.983127281336183,0.983257372572823,0.00103810604903788,0.000207621209807575,25
"separated",200,1500,5,"3-3-3-3-3",0.319052955086341,0.319605408579285,0.00381169645326688,0.000762339290653376,25,0.133402587218794,0.134354664791311,0.00405159029623007,0.000810318059246015,25,0.345833212733873,0.345934641772831,0.00457962350525878,0.000915924701051757,25,0.0580424687628127,0.0580153986977262,0.000502656187441104,0.000100531237488221,25,0.0841670233853595,0.0845006957846418,0.00230475408407239,0.000460950816814479,25,1.04186004693097,1.04214090499364,0.00160330536023533,0.000320661072047067,25,0.983329269070297,0.983203662449061,0.0012307781101287,0.000246155622025741,25
"separated",200,1500,10,"2-2-2-2-2-2-2-2-2-2",0.47646476387656,0.476680184066937,0.00535114659860922,0.00107022931972184,25,0.157614981840647,0.156553231249916,0.00732698526062773,0.00146539705212555,25,0.501887170291684,0.502333481309071,0.00717698265236197,0.00143539653047239,25,0.0763596663724216,0.0763161545469882,0.000386194548023942,7.72389096047883e-05,25,0.102452646372796,0.101971038552912,0.00243560523524107,0.000487121047048214,25,1.09009373545561,1.09051804717299,0.00360366568295198,0.000720733136590396,25,0.969066655606535,0.96898798004294,0.00139777186709286,0.000279554373418572,25
"separated",200,1500,10,"3-3-3-3-3-3-3-3-3-3",0.453360546292818,0.45361457197404,0.00497824342427795,0.000995648684855589,25,0.136211066688573,0.135751317341244,0.00267099081001512,0.000534198162003025,25,0.473384602962106,0.473848999871941,0.00529324621661613,0.00105864924332323,25,0.0815587828468368,0.0815416557745442,0.00046525204402522,9.3050408805044e-05,25,0.104909622132838,0.105359186292081,0.00267941522175581,0.000535883044351163,25,1.07686118987048,1.07762756687576,0.00234121434101142,0.000468242868202284,25,0.968696156448444,0.968661217899817,0.00144090446091197,0.000288180892182393,25
