"mixture_scenario","n","p","H","G_config","signal_source","rotation_method","stage","factor_score_rmse_mean","factor_score_rmse_median","factor_score_rmse_sd","factor_score_rmse_se","factor_score_rmse_n_replications","mean_factor_abs_cor_mean","mean_factor_abs_cor_median","mean_factor_abs_cor_sd","mean_factor_abs_cor_se","mean_factor_abs_cor_n_replications","lambda_rmse_mean","lambda_rmse_median","lambda_rmse_sd","lambda_rmse_se","lambda_rmse_n_replications","alpha_rmse_mean","alpha_rmse_median","alpha_rmse_sd","alpha_rmse_se","alpha_rmse_n_replications","probability_rmse_mean","probability_rmse_median","probability_rmse_sd","probability_rmse_se","probability_rmse_n_replications","marginal_mu_rmse_mean","marginal_mu_rmse_median","marginal_mu_rmse_sd","marginal_mu_rmse_se","marginal_mu_rmse_n_replications","marginal_var_rmse_mean","marginal_var_rmse_median","marginal_var_rmse_sd","marginal_var_rmse_se","marginal_var_rmse_n_replications","marginal_weight_rmse_mean","marginal_weight_rmse_median","marginal_weight_rmse_sd","marginal_weight_rmse_se","marginal_weight_rmse_n_replications","end_to_end_seconds_mean","end_to_end_seconds_median","end_to_end_seconds_sd","end_to_end_seconds_se","end_to_end_seconds_n_replications","rotation_seconds_mean","rotation_seconds_median","rotation_seconds_sd","rotation_seconds_se","rotation_seconds_n_replications","refinement_seconds_mean","refinement_seconds_median","refinement_seconds_sd","refinement_seconds_se","refinement_seconds_n_replications"
"moderate_overlap",400,1000,5,"2-2-2-2-2","oracle_Z","mixture_fastica_start","refined",0.0943527752165657,0.0937778257600261,0.00232531708962875,0.00046506341792575,25,0.995535019044285,0.995591839296101,0.000221781217444665,4.4356243488933e-05,25,0.0994952264146836,0.0990497851772083,0.00228925656636501,0.000457851313273002,25,0.147879892051347,0.146139490494842,0.0165656792735844,0.00331313585471688,25,0.0437385843318047,0.043725189294596,0.000520409738021942,0.000104081947604388,25,0.0500822188916197,0.0519650240001961,0.0120836793495011,0.00241673586990022,25,0.0128134046797883,0.0127476538927081,0.0022002151670687,0.00044004303341374,25,0.0258812948646627,0.0269713803844946,0.0062843568477972,0.00125687136955944,25,4.83711999999974,4.8169999999991,0.0961328594532212,0.0192265718906442,25,0.553239999999823,0.554999999999382,0.018269464506027,0.0036538929012054,25,4.06028000000006,4.05900000000111,0.0903140446813154,0.0180628089362631,25
"moderate_overlap",400,1000,5,"2-2-2-2-2","oracle_Z","mixture_identity_start","pretrain",1.32307396945914,1.26414273910676,0.37239411619769,0.074478823239538,25,0.981822605148796,0.997596619105087,0.0786042734583679,0.0157208546916736,25,0.745360614325595,0.745360614325595,0,0,25,0.0956665408638117,0.0899849739443957,0.0180409903460085,0.0036081980692017,25,0.39431681236421,0.394190081083386,0.00177728026646576,0.000355456053293152,25,0.0499980761135257,0.0516565647116084,0.0121748064449778,0.00243496128899556,25,0.0223115048447853,0.0217584103850239,0.00285881461887081,0.000571762923774163,25,0.0258171091881236,0.0267921497084139,0.00627379873217278,0.00125475974643456,25,0.914360000000088,0.789000000000669,0.291232564570919,0.0582465129141839,25,0.690760000000228,0.566000000000713,0.291604223791716,0.0583208447583432,25,0,0,0,0,25
"moderate_overlap",400,1000,5,"2-2-2-2-2","oracle_Z","mixture_identity_start","refined",0.0943597683854995,0.093784607788086,0.00233203751688174,0.000466407503376349,25,0.995534342479806,0.995591201675205,0.00022242907278882,4.4485814557764e-05,25,0.0994972463347693,0.0990462632916802,0.00229064611387367,0.000458129222774734,25,0.147879460133807,0.146145789845714,0.0165652927024747,0.00331305854049495,25,0.0437394479803123,0.043724832663481,0.000520952510949075,0.000104190502189815,25,0.0500824554141144,0.0519650034256747,0.0120835813980546,0.00241671627961092,25,0.0128138430696273,0.0127484332930889,0.00220005821856835,0.000440011643713671,25,0.0258813536165899,0.0269713843188531,0.00628435840378441,0.00125687168075688,25,4.97692000000006,4.87599999999838,0.302074069283025,0.0604148138566051,25,0.690760000000228,0.566000000000713,0.291604223791716,0.0583208447583432,25,4.06255999999998,4.0689999999995,0.0630284856236218,0.0126056971247244,25
"moderate_overlap",400,1000,5,"3-3-3-3-3","estimated_Z","fastica_only","pretrain",1.37537369749382,1.40397422823742,0.138130229997611,0.0276260459995223,25,0.256108520352356,0.220093992971859,0.204067934366637,0.0408135868733275,25,0.745360614325595,0.745360614325595,0,0,25,0.12993708400811,0.130672770957636,0.0185963439401514,0.00371926878803029,25,0.369122751244791,0.370476224093751,0.0039595723408921,0.000791914468178419,25,0.0689103424734577,0.0715805531302568,0.0129309781397688,0.00258619562795375,25,0.0653207173919187,0.0654164281030595,0.0106203127325756,0.00212406254651513,25,0.0252261679818707,0.025764653534323,0.00497610082061631,0.000995220164123262,25,18.1608799999999,18.0080000000016,0.796226167618663,0.159245233523733,25,0.106399999999849,0.104999999999563,0.0125664898308381,0.00251329796616763,25,0,0,0,0,25
"moderate_overlap",400,1000,5,"3-3-3-3-3","estimated_Z","fastica_only","refined",0.107506496595525,0.106778894372471,0.00355133031333177,0.000710266062666353,25,0.994200624421374,0.994284845973229,0.000386971791935406,7.73943583870813e-05,25,0.0992546602929299,0.0987720887986141,0.00383216105307021,0.000766432210614042,25,0.128101794602242,0.127789641834981,0.014949043045264,0.0029898086090528,25,0.047021334208575,0.0468757518881519,0.000603361870271216,0.000120672374054243,25,0.0647655179148731,0.0636669009849565,0.0116078760885666,0.00232157521771332,25,0.0440519632915043,0.04510518988929,0.0104330358382325,0.0020866071676465,25,0.0270299173631986,0.02774115842737,0.00523444175000144,0.00104688835000029,25,22.3317199999998,22.1249999999964,0.944030080735574,0.188806016147115,25,0.106399999999849,0.104999999999563,0.0125664898308381,0.00251329796616763,25,4.17083999999988,3.98099999999977,0.410065206196475,0.0820130412392951,25
"moderate_overlap",400,1000,5,"3-3-3-3-3","estimated_Z","mixture_fastica_start","pretrain",1.42462678757107,1.40833389619507,0.138279788901412,0.0276559577802824,25,0.177085653036658,0.204416146706841,0.187859582855788,0.0375719165711576,25,0.745360614325595,0.745360614325595,0,0,25,0.12993708400811,0.130672770957636,0.0185963439401514,0.00371926878803029,25,0.369122751244791,0.370476224093751,0.0039595723408921,0.000791914468178419,25,0.0661176170925451,0.0655185752704231,0.012880232741132,0.0025760465482264,25,0.0626158055312585,0.0616448516511355,0.0114839075486439,0.00229678150972878,25,0.0253598958131593,0.0250391945883372,0.00536731596870552,0.0010734631937411,25,18.83216,18.6569999999992,0.783807569921817,0.156761513984363,25,0.777679999999964,0.737999999997555,0.109437089995607,0.0218874179991213,25,0,0,0,0,25
"moderate_overlap",400,1000,5,"3-3-3-3-3","estimated_Z","mixture_fastica_start","refined",0.105210791371283,0.105064566017836,0.00242436961282657,0.000484873922565313,25,0.994448645069539,0.994466885697987,0.000257036275330323,5.14072550660647e-05,25,0.0981501163545603,0.0978723753278562,0.00380449472538348,0.000760898945076695,25,0.12881855408455,0.127402351842868,0.0160696664550985,0.00321393329101971,25,0.0467801651773508,0.0468615133570623,0.000513262521264558,0.000102652504252912,25,0.0643406610549838,0.0643228543945363,0.0118882587918238,0.00237765175836475,25,0.0458340420542395,0.0472969782332061,0.0113684531597095,0.0022736906319419,25,0.0263910025580396,0.0257404825688746,0.00578380693144791,0.00115676138628958,25,22.6466000000003,22.6000000000022,1.18765199027304,0.237530398054607,25,0.777679999999964,0.737999999997555,0.109437089995607,0.0218874179991213,25,3.81444000000032,4.01800000000003,0.821895729396487,0.164379145879297,25
"moderate_overlap",400,1000,5,"3-3-3-3-3","estimated_Z","mixture_identity_start","pretrain",1.33049121497993,1.26567881608063,0.345585304255371,0.0691170608510742,25,0.961946601325801,0.992718411259888,0.106394132647459,0.0212788265294917,25,0.745360614325595,0.745360614325595,0,0,25,0.12993708400811,0.130672770957636,0.0185963439401514,0.00371926878803029,25,0.369122751244791,0.370476224093751,0.0039595723408921,0.000791914468178419,25,0.0664250956392852,0.0660380113731071,0.0127770795841657,0.00255541591683313,25,0.0624938675096293,0.061227255567827,0.0112528394835057,0.00225056789670114,25,0.0255017132404971,0.0252528225194987,0.00522508139469603,0.00104501627893921,25,18.8366800000003,18.7210000000014,0.821698227250339,0.164339645450068,25,0.782200000000303,0.757000000001426,0.0800921344447928,0.0160184268889586,25,0,0,0,0,25
"moderate_overlap",400,1000,5,"3-3-3-3-3","estimated_Z","mixture_identity_start","refined",0.10518841973351,0.10507486928586,0.00246116918874398,0.000492233837748795,25,0.994450917942026,0.994465800423338,0.000260890151840282,5.21780303680564e-05,25,0.0981457346037181,0.0975339247481482,0.00382902274574687,0.000765804549149374,25,0.12882283855612,0.127416217873595,0.0160550894764038,0.00321101789528075,25,0.0467794816704996,0.0468620581212395,0.000523185884956141,0.000104637176991228,25,0.0643652882754807,0.064644520532941,0.0120650981929338,0.00241301963858676,25,0.0459517774432298,0.047617707209588,0.0113780337575177,0.00227560675150355,25,0.0263463096125982,0.0250669824876901,0.00555385477199227,0.00111077095439845,25,22.6889200000003,22.6959999999999,1.26054382840625,0.25210876568125,25,0.782200000000303,0.757000000001426,0.0800921344447928,0.0160184268889586,25,3.85224000000002,4.07500000000073,0.78537656997564,0.157075313995128,25
"moderate_overlap",400,1000,5,"3-3-3-3-3","oracle_Z","fastica_only","pretrain",1.45771033355609,1.43074434561521,0.113467350755675,0.022693470151135,25,0.260193887472436,0.223195508094123,0.252269201206181,0.0504538402412361,25,0.745360614325595,0.745360614325595,0,0,25,0.0925865572167642,0.0870860903363683,0.018640092935244,0.0037280185870488,25,0.371202050308812,0.372472655831008,0.00428342042205118,0.000856684084410235,25,0.065750066495014,0.0647207870081155,0.0119501144270172,0.00239002288540345,25,0.0630821907963641,0.0614000730640964,0.0111298409467643,0.00222596818935286,25,0.0251103347756091,0.0256928942707841,0.00548821091250923,0.00109764218250185,25,0.338080000000191,0.332999999998719,0.0177762013190811,0.00355524026381622,25,0.116159999999654,0.110999999997148,0.0178808090792056,0.00357616181584111,25,0,0,0,0,25
"moderate_overlap",400,1000,5,"3-3-3-3-3","oracle_Z","fastica_only","refined",0.108394972762282,0.108331927668992,0.00339518542980083,0.000679037085960166,25,0.994104994329386,0.994117390199258,0.000370637853439842,7.41275706879684e-05,25,0.0994740507535171,0.0996177260262768,0.00392311121660429,0.000784622243320857,25,0.12800770767274,0.127289926363829,0.0146865923555408,0.00293731847110816,25,0.0470902412378656,0.0469472840911219,0.000590325593031713,0.000118065118606343,25,0.0651212170885384,0.0656825510914011,0.0120878677203144,0.00241757354406289,25,0.0445201557117476,0.044863869626724,0.0108135772951914,0.00216271545903828,25,0.0273095895153955,0.0278844615562065,0.00506003372336477,0.00101200674467295,25,4.53188000000024,4.47100000000137,0.284412452845194,0.0568824905690389,25,0.116159999999654,0.110999999997148,0.0178808090792056,0.00357616181584111,25,4.19380000000005,4.13900000000285,0.283842679431415,0.0567685358862831,25
"moderate_overlap",400,1000,5,"3-3-3-3-3","oracle_Z","mixture_fastica_start","pretrain",1.43033096408154,1.41383518444821,0.127435716836071,0.0254871433672142,25,0.189797496940869,0.209892787731566,0.142879733249858,0.0285759466499715,25,0.745360614325595,0.745360614325595,0,0,25,0.0925865572167642,0.0870860903363683,0.018640092935244,0.0037280185870488,25,0.371202050308812,0.372472655831008,0.00428342042205118,0.000856684084410235,25,0.0625453020117854,0.0642920145654485,0.0115043656771906,0.00230087313543813,25,0.0595247173098134,0.0588469388988103,0.0111452967583336,0.00222905935166671,25,0.0253076235022675,0.0256916889463516,0.00553663753240021,0.00110732750648004,25,1.03352000000086,1.00099999999657,0.0915869896146089,0.0183173979229218,25,0.811600000000326,0.778999999998632,0.0917224072952648,0.018344481459053,25,0,0,0,0,25
"moderate_overlap",400,1000,5,"3-3-3-3-3","oracle_Z","mixture_fastica_start","refined",0.104047958901544,0.103434670661816,0.00290582983330967,0.000581165966661934,25,0.99456938153147,0.994637227521344,0.000303798091171341,6.07596182342682e-05,25,0.0974916750648055,0.0964188532420934,0.0037170267544511,0.00074340535089022,25,0.127866559709291,0.126760656010688,0.0147321963600706,0.00294643927201412,25,0.0467308647115795,0.0466571091590123,0.00054279550996717,0.000108559101993434,25,0.0640508239071946,0.0630696684327166,0.0118541007327671,0.00237082014655343,25,0.0444468672751321,0.0439163848273353,0.0107875789196808,0.00215751578393616,25,0.026511518690647,0.0260664345464534,0.00511083480255293,0.00102216696051059,25,5.38716000000044,5.16600000000108,0.554889529545785,0.110977905909157,25,0.811600000000326,0.778999999998632,0.0917224072952648,0.018344481459053,25,4.35363999999958,4.13200000000143,0.558657235401474,0.111731447080295,25
"moderate_overlap",400,1000,5,"3-3-3-3-3","oracle_Z","mixture_identity_start","pretrain",1.27348428415156,1.26394612299767,0.393389648633527,0.0786779297267053,25,0.86506162105908,0.997058106711461,0.200559120251657,0.0401118240503313,25,0.745360614325595,0.745360614325595,0,0,25,0.0925865572167642,0.0870860903363683,0.018640092935244,0.0037280185870488,25,0.371202050308812,0.372472655831008,0.00428342042205118,0.000856684084410235,25,0.062590523129327,0.0638533811318068,0.0116769805910969,0.00233539611821938,25,0.0595486697442458,0.0595845697637311,0.0110869987257089,0.00221739974514178,25,0.025344278082429,0.0253479912704441,0.00553633917314928,0.00110726783462986,25,1.29884000000078,1.23099999999977,0.370310756886712,0.0740621513773425,25,1.07692000000025,1.00799999999799,0.370708883985824,0.0741417767971649,25,0,0,0,0,25
"moderate_overlap",400,1000,5,"3-3-3-3-3","oracle_Z","mixture_identity_start","refined",0.104022718157063,0.103659400943482,0.00289302134765902,0.000578604269531803,25,0.994572049783258,0.994613899045633,0.000302541482735908,6.05082965471815e-05,25,0.0974911896052904,0.0964354654589867,0.00373253627854824,0.000746507255709649,25,0.12786198876794,0.126762174602337,0.0147380021233335,0.0029476004246667,25,0.0467275935189147,0.0466603004703419,0.00053597295719212,0.000107194591438424,25,0.0641673812522272,0.0638016209593558,0.0116456546407358,0.00232913092814716,25,0.0446718595256495,0.0440325542592213,0.011209042378445,0.002241808475689,25,0.0267415979413421,0.0264919201871916,0.00561819835641416,0.00112363967128283,25,5.75848000000115,5.54199999999764,0.670878039089551,0.13417560781791,25,1.07692000000025,1.00799999999799,0.370708883985824,0.0741417767971649,25,4.45964000000036,4.17400000000271,0.619590649810787,0.123918129962157,25
"moderate_overlap",400,1000,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","fastica_only","pretrain",1.44213188972721,1.41818380552869,0.0644172134566231,0.0128834426913246,25,0.119055504842358,0.11678683857733,0.0974612412836231,0.0194922482567246,25,0.579328975000393,0.579328975000393,0,0,25,0.148439187966883,0.146344142967805,0.0145152849380928,0.00290305698761856,25,0.395974147566986,0.395691677801757,0.0010737152396493,0.00021474304792986,25,0.0449462252912973,0.0443376771111807,0.00820305332793437,0.00164061066558687,25,0.0364293080855902,0.0358832331277127,0.0019625531474046,0.000392510629480921,25,0.022843610221216,0.022528286484958,0.0043876154354541,0.00087752308709082,25,19.8947600000005,19.8079999999973,0.8347456339099,0.16694912678198,25,0.0979999999998836,0.0990000000019791,0.00492442890011595,0.00098488578002319,25,0,0,0,0,25
"moderate_overlap",400,1000,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","fastica_only","refined",0.11426848737326,0.114697136658398,0.00173471160645293,0.000346942321290585,25,0.993453545833606,0.993405797915972,0.000198245510463308,3.96491020926616e-05,25,0.0935665142416048,0.0937659147182231,0.00139545533261995,0.000279091066523991,25,0.145254944195457,0.14396960189561,0.012159072863843,0.00243181457276859,25,0.059288779268676,0.0594079037006352,0.000510138398720512,0.000102027679744102,25,0.0443582756953929,0.0431793516564991,0.0084073856473496,0.00168147712946992,25,0.0110805174625997,0.0110697103606944,0.00175225077562429,0.000350450155124858,25,0.0228970577725719,0.0222437172146407,0.00435681011565821,0.000871362023131641,25,28.4920799999998,28.487000000001,0.914808264062252,0.18296165281245,25,0.0979999999998836,0.0990000000019791,0.00492442890011595,0.00098488578002319,25,8.59731999999931,8.50399999999354,0.512952541664621,0.102590508332924,25
"moderate_overlap",400,1000,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","mixture_fastica_start","pretrain",1.40709864271935,1.41310374655967,0.0537742909694287,0.0107548581938857,25,0.0961296828409742,0.113063417008827,0.0832525606266601,0.016650512125332,25,0.579328975000393,0.579328975000393,0,0,25,0.148439187966883,0.146344142967805,0.0145152849380928,0.00290305698761856,25,0.395974147566986,0.395691677801757,0.0010737152396493,0.00021474304792986,25,0.0451410760105729,0.0444173565564148,0.00824086390701857,0.00164817278140371,25,0.0376302619513875,0.0369518722683565,0.00207116566960459,0.000414233133920917,25,0.0228581440309761,0.0224893082704188,0.00443414217053757,0.000886828434107514,25,21.1862400000007,21.0880000000034,0.837403341684827,0.167480668336965,25,1.38948000000004,1.38900000000285,0.0366766501565251,0.00733533003130503,25,0,0,0,0,25
"moderate_overlap",400,1000,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","mixture_fastica_start","refined",0.114051295935854,0.114376031716138,0.0017134309282912,0.000342686185658239,25,0.993478437836405,0.993442668355322,0.000195525375633466,3.91050751266932e-05,25,0.0932240255954948,0.0935277992882504,0.00135794438377309,0.000271588876754619,25,0.145216488963431,0.143887499071989,0.0121324942054003,0.00242649884108006,25,0.0592137330876501,0.0593202802150703,0.000500069176481502,0.0001000138352963,25,0.0443072826701118,0.0430747147838665,0.00843476895383228,0.00168695379076646,25,0.0113286556781425,0.0114260234779931,0.00184061905742387,0.000368123811484774,25,0.0228717613107009,0.0222213103463169,0.00437437834947377,0.000874875669894755,25,29.4324000000002,29.4769999999917,0.941168245673824,0.188233649134765,25,1.38948000000004,1.38900000000285,0.0366766501565251,0.00733533003130503,25,8.24615999999951,8.21800000000076,0.363247239034946,0.0726494478069892,25
"moderate_overlap",400,1000,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","mixture_identity_start","pretrain",1.27772655367618,1.26441198791711,0.202208924139374,0.0404417848278748,25,0.606251390241011,0.600195772464402,0.148653363076973,0.0297306726153945,25,0.579328975000393,0.579328975000393,0,0,25,0.148439187966883,0.146344142967805,0.0145152849380928,0.00290305698761856,25,0.395974147566986,0.395691677801757,0.0010737152396493,0.00021474304792986,25,0.0523151370433025,0.0444186934766033,0.037754900995154,0.0075509801990308,25,0.0428674742181318,0.0369880613488517,0.0267979705661687,0.00535959411323374,25,0.0270121512005237,0.0224892419641831,0.0217403976137283,0.00434807952274566,25,21.8272000000009,21.8790000000081,1.04840565463293,0.209681130926586,25,2.03044000000023,1.8269999999975,0.595113650211337,0.119022730042267,25,0,0,0,0,25
"moderate_overlap",400,1000,10,"2-2-2-2-2-2-2-2-2-2","estimated_Z","mixture_identity_start","refined",0.122800434417304,0.114379720420974,0.0441556850960241,0.00883113701920482,25,0.991502916171265,0.993442245391689,0.00992280179598235,0.00198456035919647,25,0.0964805327344253,0.0935302424609721,0.0164635425491417,0.00329270850982834,25,0.145215874159661,0.143889222437144,0.0121321927729056,0.00242643855458112,25,0.0592461737045817,0.0593207274265556,0.000531222996460461,0.000106244599292092,25,0.0510002913640722,0.043073248800916,0.0354753650075401,0.00709507300150801,25,0.0166325490254083,0.0114255145279104,0.0270705599552973,0.00541411199105947,25,0.0266439889207555,0.022220938844109,0.0198666483510538,0.00397332967021076,25,29.9702000000008,29.9370000000126,1.1048681293862,0.22097362587724,25,2.03044000000023,1.8269999999975,0.595113650211337,0.119022730042267,25,8.14299999999988,8.07799999999406,0.36260182477911,0.072520364955822,25
"moderate_overlap",400,1000,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","fastica_only","pretrain",1.40783426152059,1.41470269402203,0.0600617298323547,0.0120123459664709,25,0.100113202876728,0.112193782583749,0.0843940639054856,0.0168788127810971,25,0.579328975000393,0.579328975000393,0,0,25,0.0968216432779632,0.0964055353154306,0.0163030224795551,0.00326060449591101,25,0.399020150318461,0.398822177169094,0.00109809866704522,0.000219619733409044,25,0.044312700196434,0.0433608036933127,0.00835834008330323,0.00167166801666065,25,0.0259021569498328,0.0253612254529499,0.00175410031476444,0.000350820062952887,25,0.0228596650725215,0.0223588088093678,0.00432862850937434,0.000865725701874868,25,0.436400000001013,0.435000000004948,0.00636396103096552,0.0012727922061931,25,0.0982800000006682,0.0980000000054133,0.00560892146577692,0.00112178429315538,25,0,0,0,0,25
"moderate_overlap",400,1000,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","fastica_only","refined",0.114091536495207,0.11438559440358,0.00169582864785073,0.000339165729570146,25,0.993473864911655,0.993441571826035,0.000193454418944506,3.86908837889013e-05,25,0.0935536302444566,0.0937489659404992,0.00140244658566963,0.000280489317133927,25,0.145246345420669,0.143869351675552,0.0121436270808805,0.00242872541617609,25,0.0592593515756664,0.059381770390698,0.00051134389507946,0.000102268779015892,25,0.0443740918382694,0.043185544381355,0.00856875512389421,0.00171375102477884,25,0.0107978908129057,0.01087307643236,0.00171804784779972,0.000343609569559944,25,0.0229036545794599,0.0222477084403874,0.00443785576566025,0.000887571153132051,25,9.00128000000143,8.93600000000151,0.381980313629244,0.0763960627258488,25,0.0982800000006682,0.0980000000054133,0.00560892146577692,0.00112178429315538,25,8.56488000000041,8.50200000000041,0.379531544583348,0.0759063089166696,25
"moderate_overlap",400,1000,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","mixture_fastica_start","pretrain",1.42508989059783,1.41784532066835,0.0642129702263525,0.0128425940452705,25,0.110235202726795,0.114857746112451,0.0895878408959117,0.0179175681791823,25,0.579328975000393,0.579328975000393,0,0,25,0.0968216432779632,0.0964055353154306,0.0163030224795551,0.00326060449591101,25,0.399020150318461,0.398822177169094,0.00109809866704522,0.000219619733409044,25,0.0444226305644719,0.0430633286650858,0.00836206116720061,0.00167241223344012,25,0.0272437034477629,0.0265639195058151,0.00199515940388901,0.000399031880777801,25,0.0228831491708864,0.0222488995074019,0.00434711288026378,0.000869422576052755,25,1.73548000000097,1.73199999999633,0.0413502519138974,0.00827005038277949,25,1.39736000000063,1.3949999999968,0.041506907056692,0.0083013814113384,25,0,0,0,0,25
"moderate_overlap",400,1000,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","mixture_fastica_start","refined",0.113775607896188,0.11411909183857,0.00171388907491126,0.000342777814982252,25,0.993509920365274,0.993472096680672,0.000195087807502166,3.90175615004332e-05,25,0.0931867431073257,0.0935068164457033,0.00135902209672731,0.000271804419345462,25,0.145176499430558,0.143857890782478,0.012111058004576,0.0024222116009152,25,0.0591738846765903,0.0592658855790641,0.000499077174528679,9.98154349057358e-05,25,0.0443842656902542,0.0430057584102711,0.00846708039093921,0.00169341607818784,25,0.0110901250870499,0.0111829934394856,0.00179578027642825,0.00035915605528565,25,0.0229119961666721,0.0221944424064827,0.00438820434367223,0.000877640868734447,25,10.0446400000012,10.0050000000047,0.429266028626215,0.085853205725243,25,1.39736000000063,1.3949999999968,0.041506907056692,0.0083013814113384,25,8.30916000000027,8.28399999999965,0.404893162863347,0.0809786325726694,25
"moderate_overlap",400,1000,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","mixture_identity_start","pretrain",1.36199726437178,1.34568739819164,0.194271310633938,0.0388542621267877,25,0.483145815918922,0.478751415697919,0.119735083630545,0.023947016726109,25,0.579328975000393,0.579328975000393,0,0,25,0.0968216432779632,0.0964055353154306,0.0163030224795551,0.00326060449591101,25,0.399020150318461,0.398822177169094,0.00109809866704522,0.000219619733409044,25,0.0596638405574899,0.0468286940646352,0.0524211424990075,0.0104842284998015,25,0.0385919760511575,0.0269605611235462,0.0385943501767061,0.00771887003534123,25,0.0315238699348101,0.024189728780862,0.0297376188895859,0.00594752377791717,25,2.87384000000107,2.61500000000524,0.941165796587352,0.18823315931747,25,2.53572000000073,2.2780000000057,0.941440187513753,0.188288037502751,25,0,0,0,0,25
"moderate_overlap",400,1000,10,"2-2-2-2-2-2-2-2-2-2","oracle_Z","mixture_identity_start","refined",0.132759302754217,0.114418024094064,0.0656477902953274,0.0131295580590655,25,0.989091589201193,0.993437852512487,0.0152865335828465,0.0030573067165693,25,0.100448297592842,0.0937417805447822,0.0247081913698588,0.00494163827397177,25,0.145195739121023,0.143617585336391,0.0120794191215294,0.00241588382430589,25,0.0592418510713777,0.0592896111841753,0.000533006326880478,0.000106601265376096,25,0.0591126193847538,0.0471370046599984,0.0507453245938115,0.0101490649187623,25,0.0228098747103884,0.0112938399803621,0.0405849083247081,0.00811698166494162,25,0.0312328162383695,0.0243569512899632,0.0286920037921371,0.00573840075842741,25,11.0352000000008,10.8150000000023,0.995776455837138,0.199155291167428,25,2.53572000000073,2.2780000000057,0.941440187513753,0.188288037502751,25,8.1613599999997,8.14899999999761,0.308776332210166,0.0617552664420333,25
"moderate_overlap",400,1000,10,"3-3-3-3-3-3-3-3-3-3","estimated_Z","fastica_only","pretrain",1.39126807779725,1.41138205705568,0.0753492541890282,0.0150698508378056,25,0.17146099873545,0.137304641596756,0.114629671294489,0.0229259342588977,25,0.579328975000393,0.579328975000393,0,0,25,0.137114176119964,0.139679562101997,0.0158047171962377,0.00316094343924754,25,0.381099586929949,0.381412199399263,0.0022223230370351,0.000444464607407021,25,0.0933236903292862,0.0947617366794372,0.0121972239503936,0.00243944479007872,25,0.0993627903699411,0.101146428160383,0.0148799412884433,0.00297598825768867,25,0.0325438602277212,0.031725795955499,0.00671198670088271,0.00134239734017654,25,17.6410800000007,17.596000000005,0.670643342869284,0.134128668573857,25,0.140200000002515,0.14100000000326,0.00494974746848117,0.000989949493696234,25,0,0,0,0,25
"moderate_overlap",400,1000,10,"3-3-3-3-3-3-3-3-3-3","estimated_Z","fastica_only","refined",0.132483211882498,0.132181386656936,0.00304063655960486,0.000608127311920973,25,0.991197655597713,0.991242145875413,0.000405264261196712,8.10528522393424e-05,25,0.0926764132815627,0.0930260843950101,0.00213347825566155,0.00042669565113231,25,0.135628984941042,0.137131854209209,0.0152922110326314,0.00305844220652628,25,0.0631374926393304,0.0631289155645326,0.000625964787899933,0.000125192957579987,25,0.0752963752335106,0.0741683953782596,0.00943140535458264,0.00188628107091653,25,0.0463591994734335,0.0464749068411285,0.00958210729925161,0.00191642145985032,25,0.0318999732498399,0.0309064355260636,0.0046391568934519,0.00092783137869038,25,23.1480000000022,23.1560000000027,1.13044622458004,0.226089244916007,25,0.140200000002515,0.14100000000326,0.00494974746848117,0.000989949493696234,25,5.50692000000155,5.59500000000116,1.02590955254162,0.205181910508324,25
"moderate_overlap",400,1000,10,"3-3-3-3-3-3-3-3-3-3","estimated_Z","mixture_fastica_start","pretrain",1.43883049348117,1.41703822477214,0.0884774211782345,0.0176954842356469,25,0.141492009629735,0.119450620099021,0.102489021567775,0.0204978043135551,25,0.579328975000393,0.579328975000393,0,0,25,0.137114176119964,0.139679562101997,0.0158047171962377,0.00316094343924754,25,0.381099586929949,0.381412199399263,0.0022223230370351,0.000444464607407021,25,0.0828024206395342,0.0818635864755827,0.0108390218346692,0.00216780436693385,25,0.0846081315745603,0.085446473160791,0.0110013168139858,0.00220026336279717,25,0.0295539826070013,0.0285299954710732,0.00458724411888007,0.000917448823776013,25,18.9428799999983,19.0660000000062,0.723608280310696,0.144721656062139,25,1.44200000000012,1.53300000001036,0.22953158824018,0.0459063176480359,25,0,0,0,0,25
