"mixture_scenario","signal_source","stage","comparison_method","H","G_config","factor_score_rmse_difference_vs_fastica_mean","factor_score_rmse_difference_vs_fastica_median","factor_score_rmse_difference_vs_fastica_sd","factor_score_rmse_difference_vs_fastica_se","factor_score_rmse_difference_vs_fastica_n_replications","lambda_rmse_difference_vs_fastica_mean","lambda_rmse_difference_vs_fastica_median","lambda_rmse_difference_vs_fastica_sd","lambda_rmse_difference_vs_fastica_se","lambda_rmse_difference_vs_fastica_n_replications","alpha_rmse_difference_vs_fastica_mean","alpha_rmse_difference_vs_fastica_median","alpha_rmse_difference_vs_fastica_sd","alpha_rmse_difference_vs_fastica_se","alpha_rmse_difference_vs_fastica_n_replications","probability_rmse_difference_vs_fastica_mean","probability_rmse_difference_vs_fastica_median","probability_rmse_difference_vs_fastica_sd","probability_rmse_difference_vs_fastica_se","probability_rmse_difference_vs_fastica_n_replications","marginal_mu_rmse_difference_vs_fastica_mean","marginal_mu_rmse_difference_vs_fastica_median","marginal_mu_rmse_difference_vs_fastica_sd","marginal_mu_rmse_difference_vs_fastica_se","marginal_mu_rmse_difference_vs_fastica_n_replications","marginal_var_rmse_difference_vs_fastica_mean","marginal_var_rmse_difference_vs_fastica_median","marginal_var_rmse_difference_vs_fastica_sd","marginal_var_rmse_difference_vs_fastica_se","marginal_var_rmse_difference_vs_fastica_n_replications","marginal_weight_rmse_difference_vs_fastica_mean","marginal_weight_rmse_difference_vs_fastica_median","marginal_weight_rmse_difference_vs_fastica_sd","marginal_weight_rmse_difference_vs_fastica_se","marginal_weight_rmse_difference_vs_fastica_n_replications","end_to_end_seconds_difference_vs_fastica_mean","end_to_end_seconds_difference_vs_fastica_median","end_to_end_seconds_difference_vs_fastica_sd","end_to_end_seconds_difference_vs_fastica_se","end_to_end_seconds_difference_vs_fastica_n_replications"
"moderate_overlap","oracle_Z","refined","mixture_identity_start",5,"3-3-3-3-3",-0.0193671288434168,-0.00345848592425899,0.0724643657907395,0.0041837321095939,300,-0.00734229882531804,-0.0010331047284339,0.0360611796848362,0.00208199317983356,300,2.38548077136403e-05,-7.07763839924991e-05,0.00188167576322823,0.000108638600842741,300,-0.000671399246402195,-0.000293713547723402,0.00138028453415801,7.96907647354406e-05,300,-0.0310484685183645,-0.00187238155865225,0.11704683330637,0.00675770207172261,300,-0.00511945761759548,-0.000875086741809864,0.0147332607501274,0.000850625206012703,300,-0.00643360078362258,-0.000969087118222401,0.0229127522824362,0.00132286836981398,300,-1.28297999999983,0.22699999999713,9.30342078704032,0.537133249578209,300
"separated","estimated_Z","pretrain","mixture_identity_start",10,"2-2-2-2-2-2-2-2-2-2",-0.00521740776697769,0.00184640332750496,0.183856126544708,0.0106149384152749,300,-5.87339476669038e-08,0,1.01730181488169e-06,5.87339476669038e-08,300,0,0,0,0,300,-7.90705266432805e-08,0,1.3695416952739e-06,7.90705266432802e-08,300,-0.0026285864277091,0.000177501697017652,0.0659537669155812,0.00380784250827806,300,-0.00290476896699772,0.0017246462146388,0.0577772724148281,0.00333577237817434,300,0.00299357044347655,4.23505519889233e-09,0.0269627900725845,0.001556697410651,300,1.13428999999989,0.927500000005245,0.728320718821177,0.0420496163067788,300
"separated","estimated_Z","refined","mixture_identity_start",10,"2-2-2-2-2-2-2-2-2-2",0.0106933298153506,0.00052937706425505,0.0606565696664606,0.00350200868250503,300,0.00336960919565908,-0.000121232058616999,0.0223915517699374,0.00129277684419468,300,-1.16073448791982e-06,-2.09980389950098e-05,0.000331216241766113,1.91227786343641e-05,300,3.6856877797568e-05,-1.12400213222487e-05,0.000481336087432108,2.77899519649609e-05,300,0.00646200008875008,2.01607880541549e-05,0.0443454816032732,0.00256028757409934,300,0.00375521553357051,0.000326237444993199,0.043592870665279,0.00251683556133474,300,0.00419477280355609,-2.20700194231149e-13,0.0223969013770456,0.00129308570390508,300,0.622103333332973,0.8870000000097,2.07219904503956,0.119638467646808,300
"separated","oracle_Z","pretrain","mixture_identity_start",10,"2-2-2-2-2-2-2-2-2-2",-0.0188143702239483,-0.00440674251081996,0.175072826069556,0.0101078343259046,300,0,0,0,0,300,0,0,0,0,300,0,0,0,0,300,0.00874126020406497,9.26589218713941e-05,0.0495083580756245,0.00285836638620982,300,0.00864215290363193,0.0021478662665844,0.0420838349964723,0.00242971134637451,300,0.00608786284077142,-2.05493901409004e-10,0.02426208165415,0.00140077193741242,300,1.5163399999987,1.27200000000448,0.973279429159692,0.0561923140422073,300
"separated","oracle_Z","refined","mixture_identity_start",10,"2-2-2-2-2-2-2-2-2-2",0.0175717465899158,0.000442427393735248,0.0622885257224005,0.00359622970932528,300,0.00508001115202544,-0.000143627184974501,0.0201140776179669,0.00116128681272342,300,-9.71068249160005e-06,-1.37592131539965e-05,0.000343255831777332,1.98178846877552e-05,300,8.8072316150116e-05,-2.31691084544988e-05,0.0004994477249748,2.88356278460347e-05,300,0.0109505749927064,2.04015604003474e-05,0.0416510961769867,0.00240472715898262,300,0.00879353488646475,0.000314793769083506,0.0321132732233497,0.00185406069400609,300,0.0060341843061731,-9.21100001827213e-13,0.0231505982541704,0.00133660041339461,300,1.44030666666566,1.23850000000675,1.45452099459081,0.0839768087768964,300
"separated","estimated_Z","pretrain","mixture_identity_start",10,"3-3-3-3-3-3-3-3-3-3",-0.030128230157982,-0.0176260899856101,0.185809637966656,0.0107277244498076,300,-1.64498875199674e-05,0,6.18199679942392e-05,3.56917751627681e-06,300,0,0,0,0,300,-1.53814292132069e-05,0,5.67791426887842e-05,3.27814533157257e-06,300,-0.0768822915984738,-0.0474961965771396,0.0885814057242219,0.00511424984400749,300,-0.0591176831193701,-0.040588769210319,0.0631015296386759,0.00364316851231667,300,-0.0424219365082552,-0.0190079911967454,0.0497237243317649,0.00287080056280552,300,1.48050333333376,1.33400000000256,0.678960825574123,0.039199821541443,300
"separated","estimated_Z","refined","mixture_identity_start",10,"3-3-3-3-3-3-3-3-3-3",-0.0574131304807437,-0.0037567326928522,0.122182232671377,0.00705419449230091,300,-0.0172761056363388,-0.0012265659413371,0.042902575094728,0.00247698132798693,300,-0.000103491049649742,-0.000174512935920496,0.00233740976801209,0.000134950415876824,300,-0.00124239175186614,-0.000395943071013354,0.00229265820130337,0.00013236668296823,300,-0.0639433176888078,-0.00105144712036285,0.190305612844035,0.01098729968038,300,-0.0179538264289534,-0.000499991644836401,0.0420793939603278,0.00242945494303316,300,-0.0101517959737317,-0.000552844980778101,0.0263818945455103,0.00152315939175827,300,-8.16467333333382,-1.39349999998375,13.3236126359263,0.769239134193036,300
"separated","oracle_Z","pretrain","mixture_identity_start",10,"3-3-3-3-3-3-3-3-3-3",-0.00842329861750713,0.00363369223547505,0.181124985864203,0.0104572559345665,300,2.14739426699733e-08,0,3.71939597432146e-07,2.1473942669973e-08,300,0,0,0,0,300,1.76508029732977e-08,0,3.05720875441393e-07,1.76508029732976e-08,300,-0.0586758000453019,-0.0165881412868446,0.0778722950192069,0.0044959590491753,300,-0.0479709275086634,-0.0333098439279587,0.0541406497185254,0.00312581186890919,300,-0.0409574659378521,-0.00317061487646735,0.0549780880927966,0.00317416139599071,300,1.83163666666602,1.62350000000152,0.872884112335826,0.0503959877228437,300
"separated","oracle_Z","refined","mixture_identity_start",10,"3-3-3-3-3-3-3-3-3-3",-0.0403681086807732,-0.0030058628933605,0.108635285236148,0.00627206111745819,300,-0.01270794493968,-0.00089008363243185,0.0394907217177685,0.00227999788142462,300,-0.000150762075528284,-0.000182639952560501,0.00158885672734492,9.17326859236335e-05,300,-0.00104361902835402,-0.000314193500234455,0.00222883095736131,0.000128681615321072,300,-0.0500950817255287,-0.000848591136587105,0.162345776659859,0.00937303778563682,300,-0.0132847603100404,-0.000508421448351995,0.0367617228743566,0.00212243905973842,300,-0.00878942384876816,-0.000442656724066549,0.0253708181067793,0.00146478486635101,300,-4.99708999999993,-0.206000000012859,11.2223226842754,0.647921102269925,300
"separated","estimated_Z","pretrain","mixture_identity_start",5,"2-2-2-2-2",-0.0354769181795274,0.000826633673695065,0.353523105678327,0.0204106660228135,300,0,0,0,0,300,0,0,0,0,300,0,0,0,0,300,-0.0038027229626506,5.47315060656015e-05,0.0397662715053077,0.00229590675582571,300,-0.00296997025970878,0.000857115099140254,0.0404168291060324,0.00233346671641589,300,-0.00138372315298122,-1.12809259936869e-09,0.0170566164863349,0.000984764211984965,300,0.348893333332772,0.30400000000372,0.119075684690326,0.00687483786098985,300
"separated","estimated_Z","refined","mixture_identity_start",5,"2-2-2-2-2",-0.00429946644252098,0.000284558476847552,0.0555960975978896,0.00320984219140342,300,-0.00293359259093884,-7.75836550210018e-05,0.0292457024126302,0.00168850141605718,300,1.07092290157925e-06,-1.02146301975137e-05,0.000785204843923919,4.53338228008472e-05,300,-3.79187311055244e-05,-1.04178015724495e-05,0.000470649681439394,2.71729720273046e-05,300,-0.00412307674088685,7.78806094290513e-06,0.0406563708850127,0.00234729666747353,300,-0.00384262246089526,0.000136054313617552,0.0429558381721749,0.00248005647319712,300,-0.00169858495504486,-2.88749926746767e-13,0.0185944279547744,0.00107354979851161,300,0.434719999999905,0.471000000004995,0.638117844035521,0.0368417509028612,300
"separated","oracle_Z","pretrain","mixture_identity_start",5,"2-2-2-2-2",-0.0335179786583707,-0.000203889338245,0.390864866972326,0.022566593616324,300,0,0,0,0,300,0,0,0,0,300,0,0,0,0,300,0.00409569657172681,2.89229228066998e-05,0.053879709989734,0.00311074650664319,300,0.00362092441176903,0.00101337129688835,0.0414850798616889,0.00239514220254992,300,0.00260481093402553,-1.46435988335192e-11,0.0280474121784577,0.0016193180971305,300,0.41961999999979,0.339499999999987,0.188351790336863,0.0108744956853336,300
"separated","oracle_Z","refined","mixture_identity_start",5,"2-2-2-2-2",0.00635347942665095,0.000282284728893495,0.0825218880316054,0.00476440342690835,300,0.00147508623178855,-8.7947902337758e-05,0.0398276759623332,0.00229945194380503,300,1.78643362163363e-05,-9.92873374749959e-06,0.00128713195968352,7.43125983405851e-05,300,4.25059061005706e-06,-1.36926850089515e-05,0.000708083050890411,4.0881194004019e-05,300,0.00326756918573192,8.56930701585018e-06,0.0553217931285043,0.00319400521547948,300,0.00243581044844916,0.000133745441480853,0.0389523346671574,0.00224891409056477,300,0.0017562001206501,-5.99100630216398e-13,0.0299318727106165,0.00172811747668241,300,-167.87205,0.408999999996015,2914.91669365229,168.292793774548,300
"separated","estimated_Z","pretrain","mixture_identity_start",5,"3-3-3-3-3",-0.00161209280340379,0.00987034471707504,0.381492404510492,0.022025474243793,300,-2.3089577527021e-07,0,1.01853487217391e-05,5.88051382628629e-07,300,0,0,0,0,300,-5.04355845006489e-08,0,6.35892602463012e-06,3.67132765207712e-07,300,-0.0207716670655862,-0.00208917019558555,0.0472522872318179,0.00272811207531156,300,-0.0214734907331473,-0.00549782318563304,0.0374173616040076,0.00216029237944394,300,-0.00916025693740788,-0.000479673990480449,0.0298707302759832,0.00172458741657296,300,0.572269999999502,0.480499999997845,0.304776858610901,0.0175963001361772,300
"separated","estimated_Z","refined","mixture_identity_start",5,"3-3-3-3-3",-0.00584292076758207,-3.12625464811006e-05,0.0732938814821402,0.00423162422036662,300,-0.00505453211335521,-0.000170066148722989,0.0388296741920741,0.00224183228473394,300,0.00228187679410312,3.34380916330035e-05,0.00740134484650054,0.000427316843949234,300,-0.0001715118644243,-7.5876643900602e-05,0.00127476738997963,7.35987295758894e-05,300,-0.00544910227915868,7.54457434157529e-05,0.0548086196962153,0.00316437713355217,300,-0.00407998421858901,0.000119344704663847,0.0320963664503454,0.00185308458101158,300,-0.00159379971959266,-2.58791245583024e-05,0.0301728735728789,0.00174203166795262,300,1.1481766666663,-0.594499999999285,51.1175059285301,2.95127058081391,300
"separated","oracle_Z","pretrain","mixture_identity_start",5,"3-3-3-3-3",-0.0358225238158732,0.00600355130690011,0.362874104456128,0.020950546188969,300,7.83825623333163e-09,0,1.35762580388738e-07,7.83825623333162e-09,300,0,0,0,0,300,6.02895193343078e-09,0,1.04424510650927e-07,6.02895193343078e-09,300,-0.0192741977966906,-0.00146243847225865,0.0525885178504984,0.00303619949372687,300,-0.0194348492655895,-0.00411864263968065,0.0421296568446472,0.00243235687201236,300,-0.00961365312690614,-0.00044978744014105,0.0264968626123829,0.00152979707619398,300,0.634429999999314,0.573500000005879,0.31473607104135,0.0181712955339408,300
"separated","oracle_Z","refined","mixture_identity_start",5,"3-3-3-3-3",-0.00512740700077797,-0.00163245195630365,0.0596666335217255,0.0034448546925407,300,-0.00153342021460062,-0.000562291524603492,0.0289918975795793,0.00167384798718882,300,-0.000138172240112053,-0.000150589685680491,0.00119167954059575,6.88016503550723e-05,300,-0.000299893320169764,-0.000162002378555098,0.00083690083434808,4.83184921995886e-05,300,-0.00608722285703861,-0.000203622795322645,0.032942274705108,0.00190192311687127,300,-0.00536317038931482,-0.000172158346855803,0.0281294306472793,0.00162405343563576,300,-0.00434455112620832,-0.0001100522513663,0.0218865622938735,0.00126362126320034,300,3.50940666666559,0.511999999995165,71.8423934647027,4.14782252060731,300
